Track no,Slice no,X,Y,Distance,Velocity,Pixel Value
1,58,1971,1148,0,0,4933930
1,59,1971,1148,0,0,5262897
1,60,1971,1148,0,0,5262897
1,61,1971,1148,0,0,4078119
1,62,1962,1152,1.271,0.005,2568723
1,63,1962,1152,0,0,2568723
1,64,1962,1152,0,0,2568723
1,65,1962,1152,0,0,2568723
1,66,1965,1155,0.547,0.002,4015656
1,67,1965,1155,0,0,4015656
1,68,1965,1155,0,0,3950376
1,69,1965,1155,0,0,3950376
1,70,1965,1155,0,0,3950376
1,71,1965,1155,0,0,3950376
1,72,1965,1155,0,0,3950376
1,73,1956,1164,1.642,0.006,3092770
1,74,1956,1164,0,0,3092770
1,75,1962,1161,0.865,0.003,2698012
1,76,1965,1161,0.387,0.002,5921869
1,77,1965,1161,0,0,5921869
1,78,1965,1161,0,0,3553321
1,79,1965,1161,0,0,3553321
1,80,1965,1161,0,0,3553321
1,81,1965,1161,0,0,3553321
1,82,1965,1161,0,0,3553321
1,83,1962,1164,0.547,0.002,2698012
1,84,1962,1164,0,0,2698012
1,85,1962,1164,0,0,3950376
1,86,1962,1164,0,0,3950376
1,87,1962,1164,0,0,3950376
1,88,1962,1164,0,0,3950376
1,89,1962,1164,0,0,3950376
1,90,1965,1161,0.547,0.002,2634516
1,91,1965,1161,0,0,2831895
1,92,1965,1161,0,0,2831895
1,93,1965,1161,0,0,2831895
1,94,1965,1161,0,0,2831895
1,95,1965,1161,0,0,2831895
1,96,1965,1161,0,0,2831895
1,97,1968,1161,0.387,0.002,4275498
1,98,1974,1164,0.865,0.003,4275498
1,99,1974,1167,0.387,0.002,6381626
1,100,1974,1167,0,0,6381626
1,101,1974,1167,0,0,5262897
1,102,1974,1167,0,0,5262897
1,103,1974,1167,0,0,5262897
1,104,1974,1164,0.387,0.002,4275498
1,105,1974,1164,0,0,4604463
1,106,1974,1164,0,0,4736049
1,107,1974,1164,0,0,4341291
1,108,1968,1167,0.865,0.003,4275498
1,109,1968,1167,0,0,3815197
1,110,1968,1167,0,0,3815197
1,111,1968,1167,0,0,3815197
1,112,1968,1167,0,0,3815197
1,113,1965,1170,0.547,0.002,5391932
1,114,1965,1170,0,0,5391932
1,115,1965,1170,0,0,5391932
1,116,1965,1170,0,0,5391932
1,117,1965,1170,0,0,5391932
1,118,1965,1170,0,0,6181448
1,119,1965,1170,0,0,6181448
1,120,1965,1170,0,0,5986118
1,121,1965,1170,0,0,5722694
1,122,1965,1170,0,0,5722694
1,123,1965,1170,0,0,5985866
1,124,1965,1170,0,0,5985866
1,125,1965,1170,0,0,5591108
1,126,1965,1170,0,0,5591108
1,127,1965,1170,0,0,5920073
1,128,1965,1170,0,0,5920073
1,129,1965,1170,0,0,5920073
1,130,1968,1167,0.547,0.002,4144423
1,131,1968,1167,0,0,4078630
1,132,1968,1167,0,0,4078630
1,133,1968,1167,0,0,1648384
1,134,1968,1167,0,0,1648384
1,135,1968,1167,0,0,3227405
1,136,1968,1167,0,0,3227155
1,137,1968,1167,0,0,3227155
1,138,1968,1167,0,0,3292437
1,139,1965,1170,0.547,0.002,3553821
1,140,1965,1170,0,0,3553821
1,141,1965,1170,0,0,3553821
1,142,1965,1170,0,0,3553821
1,143,1965,1170,0,0,3553821
1,144,1959,1176,1.095,0.004,3553058
1,145,1962,1176,0.387,0.002,3093774
1,146,1968,1176,0.774,0.003,2500622
1,147,1968,1176,0,0,3093011
1,148,1971,1176,0.387,0.002,3026966
1,149,1971,1176,0,0,3224345
1,150,1971,1176,0,0,2961938
1,151,1971,1176,0,0,2961938
1,152,1977,1179,0.865,0.003,5788998
1,153,1980,1179,0.387,0.002,4670006
1,154,1980,1179,0,0,4998971
1,155,1980,1179,0,0,4998971
1,156,1980,1179,0,0,4998971
1,157,1980,1179,0,0,4540466
1,158,1980,1179,0,0,4605744
1,159,1980,1179,0,0,4605744
1,160,1980,1179,0,0,4605744
1,161,1980,1179,0,0,4605744
1,162,1980,1179,0,0,4605744
1,163,1980,1179,0,0,4605744
1,164,1980,1179,0,0,4605744
1,165,1980,1179,0,0,4605744
1,166,1984,1182,0.645,0.003,5525299
1,167,1984,1182,0,0,5261108
1,168,1984,1182,0,0,5261108
1,169,1980,1182,0.516,0.002,4277294
1,170,1980,1182,0,0,4277294
1,171,1977,1182,0.387,0.002,2961434
1,172,1974,1182,0.387,0.002,3553571
1,173,1974,1182,0,0,3553571
1,174,1977,1182,0.387,0.002,2961434
1,175,1984,1182,0.903,0.004,5654069
1,176,1993,1182,1.161,0.005,9341018
1,177,1984,1176,1.395,0.006,4933939
1,178,1984,1176,0,0,5263674
1,179,1984,1176,0,0,5263674
1,180,1984,1176,0,0,5000502
1,181,1984,1176,0,0,5921077
1,182,1984,1176,0,0,3619355
1,183,1984,1176,0,0,3619355
1,184,1984,1176,0,0,3619355
1,185,1984,1176,0,0,3619355
1,186,1984,1176,0,0,3619355
1,187,1984,1176,0,0,3619103
1,188,1984,1176,0,0,3619103
1,189,1984,1176,0,0,3618849
1,190,1984,1176,0,0,3553569
1,191,1984,1176,0,0,3553569
1,192,1984,1176,0,0,3553569
1,193,1984,1176,0,0,4274245
1,194,1977,1167,1.471,0.006,4014622
1,195,1977,1167,0,0,3356442
1,196,1977,1167,0,0,3027477
1,197,1980,1167,0.387,0.002,4737845
1,198,1980,1167,0,0,4934972
1,199,1980,1167,0,0,4934972
1,200,1984,1167,0.516,0.002,5394772
1,201,1984,1167,0,0,5394772
1,202,1984,1167,0,0,5131851
1,203,1984,1167,0,0,5131851
1,204,1984,1167,0,0,5131851
1,205,1984,1167,0,0,2766606
1,206,1984,1167,0,0,2766606
1,207,1984,1167,0,0,4929828
1,208,1984,1167,0,0,4929828
1,209,1977,1152,2.135,0.008,4869681
1,210,1977,1152,0,0,4869681
1,211,1977,1152,0,0,4869681
1,212,1977,1152,0,0,4935474
1,213,1977,1152,0,0,4869681
1,214,1977,1152,0,0,4014372
1,215,1977,1152,0,0,3356442
1,216,1977,1152,0,0,3356442
1,217,1980,1136,2.1,0.008,4735046
1,218,1980,1136,0,0,4735046
1,219,1980,1136,0,0,4735046
1,220,1980,1136,0,0,4735046
1,221,1980,1136,0,0,4735046
1,222,1980,1136,0,0,4735046
1,223,1980,1136,0,0,4735046
1,224,1980,1133,0.387,0.002,4735300
1,225,1984,1133,0.516,0.002,4539201
1,226,1984,1133,0,0,4539204
1,227,1984,1127,0.774,0.003,4013357
1,228,1984,1127,0,0,4013357
1,229,1980,1127,0.516,0.002,4013119
1,230,1980,1127,0,0,4013119
1,231,1980,1127,0,0,4736842
1,232,1980,1127,0,0,4736842
1,233,1980,1127,0,0,4736842
1,234,1980,1127,0,0,4736842
1,235,1980,1127,0,0,4736842
1,236,1980,1124,0.387,0.002,4342084
1,237,1980,1124,0,0,4342084
1,238,1980,1121,0.387,0.002,4210500
1,239,1980,1121,0,0,4078914
1,240,1980,1121,0,0,4473418
1,241,1980,1121,0,0,4602916
1,242,1984,1118,0.645,0.003,3022381
1,243,1984,1118,0,0,3022381
1,244,1987,1100,2.354,0.009,4275511
1,245,1980,1109,1.471,0.006,4735297
1,246,1984,1109,0.516,0.002,6577250
1,247,1984,1109,0,0,5853527
1,248,1984,1103,0.774,0.003,4932928
1,249,1984,1100,0.387,0.002,4868148
1,250,1984,1100,0,0,4539185
1,251,1984,1100,0,0,4539185
1,252,1977,1097,0.982,0.004,4870685
1,253,1987,1091,1.504,0.006,4014122
1,254,1987,1091,0,0,4014122
1,255,1987,1097,0.774,0.003,4869431
1,256,1987,1097,0,0,5132603
1,257,1987,1097,0,0,5330232
1,258,1987,1094,0.387,0.002,4475173
1,259,1984,1094,0.387,0.002,4015124
1,260,1984,1094,0,0,4015124
1,261,1984,1094,0,0,4015378
1,262,1987,1094,0.387,0.002,5725492
1,263,1987,1094,0,0,5725492
1,264,1990,1091,0.547,0.002,4672050
1,265,1993,1088,0.547,0.002,5064764
1,266,1990,1084,0.645,0.003,4014372
1,267,1990,1084,0,0,4014372
1,268,1990,1084,0,0,4014372
1,269,1990,1084,0,0,4079400
1,270,1990,1081,0.387,0.002,4014372
1,271,1990,1081,0,0,3093270
1,272,1990,1081,0,0,3816995
1,273,1984,1072,1.395,0.006,5001267
1,274,1990,1072,0.774,0.003,3751200
1,275,1990,1072,0,0,3751200
1,276,1990,1072,0,0,3751200
1,277,1993,1072,0.387,0.002,2893595
1,278,1993,1072,0,0,2893595
1,279,1993,1072,0,0,2893595
1,280,1993,1072,0,0,4012076
1,281,1993,1072,0,0,4538420
1,282,1993,1072,0,0,4933178
1,283,1993,1072,0,0,4933178
1,284,1993,1072,0,0,5459522
1,285,1993,1072,0,0,6380624
1,286,1993,1072,0,0,5459522
1,287,1993,1072,0,0,5459522
1,288,1993,1072,0,0,4670006
1,289,1993,1072,0,0,4141865
1,290,1993,1072,0,0,4141865
1,291,1993,1072,0,0,4141865
1,292,1993,1072,0,0,4141865
1,293,1993,1072,0,0,4141865
1,294,1987,1066,1.095,0.004,4737845
1,295,1987,1066,0,0,4737845
1,296,1987,1066,0,0,4737845
1,297,1984,1063,0.547,0.002,3421985
1,298,1980,1060,0.645,0.003,2436106
1,299,1980,1060,0,0,2436106
1,300,1990,1057,1.347,0.005,4474673
1,301,1990,1057,0,0,4736049
1,302,1990,1057,0,0,4736049
1,303,1990,1057,0,0,4736049
1,304,1990,1057,0,0,4736049
1,305,1990,1057,0,0,4736049
1,306,1990,1057,0,0,4736049
1,307,1990,1057,0,0,4736049
1,308,1990,1057,0,0,4736049
1,309,1990,1048,1.161,0.005,3814947
1,310,1990,1048,0,0,3814947
1,311,1990,1045,0.387,0.002,4143912
1,312,1984,1042,0.865,0.003,6777678
1,313,1984,1039,0.387,0.002,3687708
1,314,1987,1039,0.387,0.002,3816995
1,315,1990,1039,0.387,0.002,3816995
1,316,1974,1042,2.1,0.008,8556390
1,317,1977,1051,1.224,0.005,3227157
1,318,1987,1048,1.347,0.005,5591108
1,319,1987,1048,0,0,5591108
1,320,1987,1048,0,0,5196350
1,321,1987,1048,0,0,5196350
1,322,1987,1048,0,0,5196350
1,323,1987,1045,0.387,0.002,4341041
1,324,1987,1045,0,0,4341041
1,325,1987,1045,0,0,3814697
1,326,1987,1045,0,0,3814697
1,327,1987,1045,0,0,3814697
1,328,1987,1045,0,0,3814697
1,329,1987,1045,0,0,3749415
1,330,1987,1045,0,0,3749415
1,331,1987,1045,0,0,3618853
1,332,1987,1045,0,0,3488544
1,333,1987,1045,0,0,3489312
1,334,1984,1051,0.865,0.003,4542513
1,335,1984,1051,0,0,4542513
1,336,1984,1051,0,0,5003064
1,337,1984,1051,0,0,4604213
1,338,1984,1051,0,0,7831652
1,339,1984,1051,0,0,7306843
1,340,1984,1051,0,0,7044180
1,341,1987,1051,0.387,0.002,5594690
1,342,1987,1051,0,0,7504222
1,343,1987,1051,0,0,7504222
1,344,1987,1051,0,0,7175766
1,345,1987,1051,0,0,7241559
1,346,1987,1051,0,0,6846801
1,347,1987,1051,0,0,7571292
1,348,1987,1051,0,0,7571292
1,349,1990,1051,0.387,0.002,5990713
1,350,1996,1069,2.448,0.01,5198396
1,351,1996,1069,0,0,4474673
1,352,1996,1069,0,0,3553571
1,353,1996,1069,0,0,2895641
1,354,1996,1069,0,0,2698262
1,355,1996,1069,0,0,3487778
1,356,2008,1072,1.596,0.006,5131320
1,357,2008,1072,0,0,4868148
1,358,2008,1072,0,0,3816230
1,359,2008,1072,0,0,4013609
1,360,2008,1072,0,0,4014122
1,361,2008,1072,0,0,4013872
1,362,2014,1072,0.774,0.003,3553571
1,363,2017,1075,0.547,0.002,5000506
1,364,2017,1075,0,0,3553571
1,365,2017,1075,0,0,3553569
1,366,2017,1075,0,0,3553823
1,367,2017,1075,0,0,3553823
1,368,2017,1075,0,0,3553821
1,369,2017,1075,0,0,3553821
1,370,2017,1075,0,0,3553821
1,371,2017,1075,0,0,3816993
1,372,2017,1075,0,0,3816993
1,373,2017,1075,0,0,4014122
1,374,2017,1075,0,0,4014122
1,375,2017,1075,0,0,2242309
1,376,2020,1075,0.387,0.002,1978624
1,377,2029,1081,1.395,0.006,3553571
1,378,2029,1081,0,0,3225372
1,379,2029,1081,0,0,2504204
1,380,2029,1081,0,0,2899725
1,381,2032,1081,0.387,0.002,3885855
1,382,2041,1091,1.736,0.007,3223071
1,383,2041,1091,0,0,3223071
1,384,2041,1091,0,0,3223071
1,385,2041,1091,0,0,3814697
1,386,2041,1091,0,0,4012076
1,387,2041,1091,0,0,3815712
1,388,2041,1091,0,0,2962188
1,389,2051,1094,1.347,0.005,2961946
1,390,2054,1094,0.387,0.002,2831382
1,391,2054,1094,0,0,6976073
1,392,2038,1115,3.406,0.013,2698264
1,393,2041,1112,0.547,0.002,3749669
1,394,2041,1109,0.387,0.002,1909512
1,395,2041,1112,0.387,0.002,1646340
1,396,2038,1121,1.224,0.005,2371346
1,397,2038,1121,0,0,2698012
1,398,2038,1121,0,0,2698012
1,399,2038,1121,0,0,7240530
1,400,2044,1121,0.774,0.003,2371848
1,401,2048,1121,0.516,0.002,1779461
1,402,2051,1121,0.387,0.002,3094815
1,403,2051,1121,0,0,9081978
1,404,2051,1121,0,0,1647623
1,405,2044,1133,1.792,0.007,3553321
1,406,2044,1133,0,0,3553321
1,407,2044,1133,0,0,3553321
1,408,2044,1133,0,0,3553319
1,409,2048,1133,0.516,0.002,3093020
1,410,2054,1133,0.774,0.003,3093020
1,411,2054,1133,0,0,2895641
1,412,2054,1133,0,0,3158813
1,413,2054,1133,0,0,3487778
1,414,2054,1133,0,0,3487778
1,415,2054,1133,0,0,3421985
1,416,2054,1133,0,0,3487778
1,417,2054,1133,0,0,3487778
1,418,2057,1133,0.387,0.002,2829848
1,419,2063,1133,0.774,0.003,2435090
1,420,2054,1139,1.395,0.006,3158813
1,421,2054,1139,0,0,2698262
1,422,2054,1139,0,0,2698262
1,423,2054,1139,0,0,2698262
1,424,2054,1139,0,0,2698262
1,425,2054,1139,0,0,2698262
1,426,2054,1139,0,0,2698262
1,427,2054,1139,0,0,2698262
1,428,2054,1139,0,0,2698260
1,429,2054,1139,0,0,2698260
1,430,2054,1139,0,0,2698260
1,431,2054,1139,0,0,2698260
1,432,2057,1139,0.387,0.002,2698514
1,433,2041,1136,2.1,0.008,3092770
1,434,2041,1136,0,0,3092770
1,435,2041,1136,0,0,3092770
1,436,2041,1136,0,0,3092770
1,437,2041,1136,0,0,3092770
1,438,2041,1136,0,0,3092770
1,439,2048,1136,0.903,0.004,2698262
1,440,2051,1136,0.387,0.002,2698262
1,441,2051,1136,0,0,2698262
1,442,2051,1136,0,0,2698262
1,443,2051,1136,0,0,2698262
1,444,2048,1136,0.387,0.002,2698262
1,445,2048,1136,0,0,2698012
1,446,2048,1136,0,0,2698012
1,447,2048,1136,0,0,2698012
1,448,2048,1136,0,0,2698012
1,449,2048,1136,0,0,2698012
1,450,2051,1136,0.387,0.002,2698012
1,451,2051,1136,0,0,2698012
1,452,2054,1136,0.387,0.002,2698012
1,453,2054,1136,0,0,2698012
1,454,2038,1136,2.064,0.008,2698012
1,455,2038,1136,0,0,2698012
1,456,2041,1136,0.387,0.002,2961184
1,457,2041,1136,0,0,2370844
1,458,2041,1136,0,0,2370844
1,459,2041,1136,0,0,2370844
1,460,2041,1136,0,0,2370844
1,461,2041,1136,0,0,2370844
1,462,2041,1136,0,0,2370844
1,463,2048,1139,0.982,0.004,2436124
1,464,2048,1142,0.387,0.002,2436124
1,465,2048,1142,0,0,2436124
1,466,2048,1142,0,0,2436124
1,467,2048,1142,0,0,2436124
1,468,2048,1142,0,0,2436124
1,469,2048,1142,0,0,2697762
1,470,2048,1142,0,0,2697762
1,471,2051,1142,0.387,0.002,2697762
1,472,2041,1136,1.504,0.006,1910543
1,473,2041,1136,0,0,1910543
1,474,2041,1136,0,0,1910543
1,475,2041,1136,0,0,1910543
1,476,2044,1136,0.387,0.002,1910543
1,477,2044,1136,0,0,1910543
1,478,2044,1136,0,0,1910543
1,479,2044,1136,0,0,1910543
1,480,2051,1133,0.982,0.004,2566686
1,481,2051,1133,0,0,2237461
1,482,2051,1133,0,0,2237461
1,483,2051,1133,0,0,2237461
1,484,2051,1133,0,0,2237461
1,485,2054,1133,0.387,0.002,2237461
1,486,2057,1133,0.387,0.002,2237461
1,487,2048,1133,1.161,0.005,2566940
1,488,2048,1133,0,0,2566940
1,489,2048,1133,0,0,2566940
1,490,2048,1133,0,0,2566940
1,491,2048,1133,0,0,2566940
1,492,2048,1133,0,0,2566940
1,493,2048,1133,0,0,2697762
1,494,2048,1133,0,0,2697762
1,495,2048,1133,0,0,2697762
1,496,2048,1133,0,0,2697762
1,497,2048,1133,0,0,2697762
1,498,2048,1133,0,0,2697762
1,499,2048,1133,0,0,2697762
1,500,2048,1133,0,0,2697762
1,501,2051,1133,0.387,0.002,2697762
1,502,2051,1133,0,0,2697762
1,503,2054,1133,0.387,0.002,2697762
1,504,2057,1133,0.387,0.002,3421485
1,505,2057,1133,0,0,4277044
1,506,2060,1133,0.387,0.002,4474423
1,507,2057,1130,0.547,0.002,3750700
1,508,2057,1130,0,0,3750700
1,509,2057,1130,0,0,3750700
1,510,2057,1130,0,0,3750700
1,511,2057,1130,0,0,3487528
1,512,2057,1130,0,0,3487528
1,513,2057,1130,0,0,3487528
1,514,2057,1130,0,0,3487528
1,515,2057,1130,0,0,3683111
1,516,2057,1130,0,0,3683111
1,517,2057,1130,0,0,2566176
1,518,2057,1130,0,0,2566176
1,519,2057,1130,0,0,2566176
1,520,2057,1118,1.548,0.006,4211251
1,521,2057,1118,0,0,4211251
1,522,2057,1118,0,0,4277044
1,523,2057,1118,0,0,3882286
1,524,2057,1118,0,0,3882286
1,525,2057,1118,0,0,3882286
1,526,2057,1118,0,0,3882286
1,527,2057,1118,0,0,3882286
1,528,2057,1118,0,0,3882286
1,529,2057,1118,0,0,6845772
1,530,2057,1118,0,0,6581585
1,531,2057,1118,0,0,6581585
1,532,2054,1118,0.387,0.002,1318145
1,533,2054,1118,0,0,1318145
1,534,2048,1109,1.395,0.006,5924670
1,535,2048,1109,0,0,6319428
1,536,2048,1109,0,0,6319428
1,537,2048,1109,0,0,6319428
1,538,2048,1109,0,0,6122049
1,539,2048,1109,0,0,6122049
1,540,2048,1109,0,0,6122049
1,541,2048,1109,0,0,7701331
1,542,2048,1109,0,0,7701331
1,543,2048,1109,0,0,7701331
1,544,2048,1109,0,0,7701331
1,545,2048,1109,0,0,7701331
1,546,2048,1109,0,0,7701331
1,547,2048,1109,0,0,6385219
1,548,2048,1109,0,0,6385219
1,549,2048,1109,0,0,6385219
1,550,2048,1109,0,0,4345638
1,551,2048,1109,0,0,4345638
1,552,2048,1109,0,0,4345638
1,553,2048,1109,0,0,6383424
1,554,2048,1109,0,0,6251838
1,555,2048,1109,0,0,5922873
1,556,2048,1109,0,0,5922873
1,557,2048,1109,0,0,4935978
1,558,2048,1109,0,0,2830602
1,559,2048,1109,0,0,2369799
1,560,2051,1109,0.387,0.002,3027981
1,561,2054,1106,0.547,0.002,6580803
1,562,2054,1106,0,0,6120252
1,563,2054,1106,0,0,5725240
1,564,2054,1106,0,0,3354911
1,565,2051,1103,0.547,0.002,2569477
1,566,2051,1103,0,0,2832649
1,567,2051,1103,0,0,2306305
1,568,2051,1103,0,0,2306305
1,569,2051,1103,0,0,2106889
1,570,2051,1103,0,0,2106889
1,571,2051,1103,0,0,3488542
1,572,2051,1103,0,0,3488542
1,573,2051,1103,0,0,3027227
1,574,2051,1103,0,0,3158813
1,575,2051,1103,0,0,3355940
1,576,2051,1103,0,0,3355940
1,577,2051,1103,0,0,3027477
1,578,2051,1103,0,0,3027477
1,579,2051,1103,0,0,3683361
1,580,2051,1103,0,0,3683361
1,581,2051,1103,0,0,3747619
1,582,2051,1103,0,0,3747619
1,583,2051,1103,0,0,3747619
1,584,2048,1100,0.547,0.002,3157528
1,585,2048,1100,0,0,3157528
1,586,2041,1097,0.982,0.004,3092770
1,587,2038,1094,0.547,0.002,3092770
1,588,2041,1091,0.547,0.002,3092770
1,589,2044,1091,0.387,0.002,4079665
1,590,2044,1091,0,0,4079665
1,591,2044,1091,0,0,4277044
1,592,2044,1088,0.387,0.002,5000767
1,593,2044,1088,0,0,6712149
1,594,2041,1088,0.387,0.002,4935224
1,595,2041,1088,0,0,4935224
1,596,2041,1088,0,0,4935224
1,597,2041,1088,0,0,5922119
1,598,2041,1088,0,0,7501151
1,599,2041,1088,0,0,7501151
1,600,2044,1088,0.387,0.002,5659461
1,601,2048,1088,0.516,0.002,2698262
1,602,2038,1088,1.29,0.005,5922119
1,603,2038,1088,0,0,7237979
1,604,2035,1088,0.387,0.002,5132603
1,605,2035,1088,0,0,6515270
1,606,2035,1088,0,0,6252098
1,607,2035,1088,0,0,6252098
1,608,2032,1081,0.982,0.004,6319928
1,609,2032,1081,0,0,6319928
1,610,2032,1081,0,0,6319928
1,611,2032,1081,0,0,7241030
1,612,2032,1081,0,0,7241030
1,613,2032,1081,0,0,6453061
1,614,2032,1081,0,0,6453061
1,615,2032,1081,0,0,6453061
1,616,2032,1081,0,0,6453061
1,617,2032,1081,0,0,6453061
1,618,2032,1081,0,0,7374163
1,619,2032,1081,0,0,6124096
1,620,2032,1081,0,0,6124096
1,621,2032,1081,0,0,5202994
1,622,2032,1081,0,0,5202994
1,623,2032,1081,0,0,5466166
1,624,2029,1081,0.387,0.002,8621679
1,625,2023,1081,0.774,0.003,2371344
1,626,2020,1081,0.387,0.002,2371344
1,627,2020,1081,0,0,2371344
1,628,2020,1081,0,0,2371344
1,629,2020,1081,0,0,2371344
1,630,2020,1081,0,0,2371344
1,631,2020,1081,0,0,2371344
1,632,2020,1081,0,0,2371344
1,633,2020,1081,0,0,2371344
1,634,2020,1081,0,0,2371344
1,635,2020,1081,0,0,2371344
1,636,2020,1081,0,0,2371344
1,637,2020,1081,0,0,2371344
1,638,2023,1100,2.481,0.01,2237461
1,639,2026,1097,0.547,0.002,2040082
1,640,2026,1097,0,0,2040082
1,641,2026,1097,0,0,2040082
1,642,2026,1097,0,0,2040082
1,643,2029,1094,0.547,0.002,7171936
1,644,2029,1094,0,0,7171936
1,645,2029,1094,0,0,5461318
1,646,2026,1094,0.387,0.002,5724490
1,647,2017,1094,1.161,0.005,3092770
1,648,2017,1094,0,0,3092770
1,649,2020,1094,0.387,0.002,2698012
1,650,2020,1094,0,0,2698012
1,651,2020,1094,0,0,2698012
1,652,2020,1094,0,0,2698012
1,653,2020,1094,0,0,2698012
1,654,2020,1094,0,0,2698012
1,655,2020,1094,0,0,2698012
1,656,2020,1094,0,0,2698012
1,657,2020,1094,0,0,2698012
1,658,2020,1094,0,0,2698012
1,659,2020,1094,0,0,2829598
1,660,2020,1094,0,0,2829598
1,661,2020,1094,0,0,2371094
1,662,2017,1094,0.387,0.002,2371094
1,663,2017,1094,0,0,2371094
1,664,2017,1094,0,0,2371094
1,665,2017,1094,0,0,2371094
1,666,2017,1094,0,0,2371094
1,667,2017,1094,0,0,3292196
1,668,2017,1094,0,0,3292196
1,669,2017,1094,0,0,3292196
1,670,2017,1094,0,0,3292196
1,671,2017,1094,0,0,3292196
1,672,2014,1094,0.387,0.002,2371094
1,673,2011,1094,0.387,0.002,3226403
1,674,2011,1094,0,0,3226403
1,675,2011,1094,0,0,3029024
1,676,2011,1094,0,0,3029024
1,677,2011,1094,0,0,3029024
1,678,2011,1094,0,0,3950126
1,679,2011,1094,0,0,3950126
1,680,1996,1109,2.737,0.011,2237963
1,681,1996,1109,0,0,2237963
1,682,1999,1109,0.387,0.002,3356706
1,683,1999,1109,0,0,2436374
1,684,1999,1109,0,0,2436374
1,685,1999,1109,0,0,2765852
1,686,1996,1109,0.387,0.002,2765852
1,687,1999,1109,0.387,0.002,2765852
1,688,2002,1112,0.547,0.002,1910543
1,689,2005,1112,0.387,0.002,1910543
1,690,2005,1112,0,0,1910541
1,691,2005,1112,0,0,1910541
1,692,2005,1112,0,0,2174737
1,693,2005,1112,0,0,2898458
1,694,2002,1112,0.387,0.002,2964251
1,695,2002,1112,0,0,3031061
1,696,1996,1112,0.774,0.003,2765850
1,697,1993,1112,0.387,0.002,2371594
1,698,1993,1112,0,0,2371594
1,699,1993,1112,0,0,2832651
1,700,1993,1112,0,0,2832651
1,701,1993,1115,0.387,0.002,2635272
1,702,1996,1118,0.547,0.002,2371092
1,703,1996,1118,0,0,2371092
1,704,1996,1118,0,0,2371092
1,705,1996,1118,0,0,2370842
1,706,1977,1136,3.376,0.013,3158815
1,707,1984,1136,0.903,0.004,2961184
1,708,1996,1133,1.596,0.006,2766604
1,709,1977,1133,2.451,0.01,2766102
1,710,1977,1133,0,0,2766102
1,711,1977,1133,0,0,2766102
1,712,1977,1133,0,0,2766102
1,713,1977,1133,0,0,2766102
1,714,1977,1133,0,0,2766102
1,715,1980,1133,0.387,0.002,2766102
1,716,1980,1133,0,0,2766102
1,717,1980,1133,0,0,2766102
1,718,1980,1133,0,0,2766102
1,719,1980,1133,0,0,2766102
1,720,1980,1133,0,0,1910793
1,721,1980,1133,0,0,2371344
1,722,1980,1133,0,0,2371344
1,723,1980,1133,0,0,2371344
1,724,1980,1133,0,0,2371344
1,725,1980,1133,0,0,2371344
1,726,1980,1133,0,0,2371344
1,727,1984,1136,0.645,0.003,2436372
1,728,1984,1136,0,0,2436372
1,729,1984,1133,0.387,0.002,2371344
1,730,1984,1133,0,0,2371344
1,731,1984,1133,0,0,2371344
1,732,1984,1133,0,0,2371344
1,733,1987,1133,0.387,0.002,6058053
