Track no,Slice no,X,Y,Distance,Velocity,Pixel Value
1,56,2085,765,0,0,2899462
1,57,2085,765,0,0,2636290
1,58,2085,765,0,0,2832399
1,59,2085,765,0,0,2766606
1,60,2085,765,0,0,2832651
1,61,2085,765,0,0,3687958
1,62,2085,765,0,0,3227407
1,63,2091,765,0.774,0.005,6845268
1,64,2088,759,0.865,0.005,4543267
1,65,2088,759,0,0,3885589
1,66,2088,759,0,0,3951632
1,67,2091,759,0.387,0.002,3688210
1,68,2091,759,0,0,4083218
1,69,2091,759,0,0,4478228
1,70,2091,759,0,0,3492353
1,71,2094,759,0.387,0.002,4609312
1,72,2100,759,0.774,0.005,3359261
1,73,2100,759,0,0,2702860
1,74,2100,759,0,0,2768653
1,75,2100,759,0,0,3558169
1,76,2100,759,0,0,5795633
1,77,2100,759,0,0,8230476
1,78,2100,759,0,0,9218895
1,79,2100,759,0,0,9745741
1,80,2100,759,0,0,9943629
1,81,2100,759,0,0,9483848
1,82,2100,759,0,0,8891711
1,83,2100,759,0,0,8825922
1,84,2103,759,0.387,0.002,8629570
1,85,2103,759,0,0,8498754
1,86,2106,759,0.387,0.002,8827719
1,87,2112,774,2.084,0.013,2307590
1,88,2115,774,0.387,0.002,1123840
1,89,2115,774,0,0,2176004
1,90,2115,774,0,0,3033862
1,91,2115,774,0,0,6719288
1,92,2115,774,0,0,7838786
1,93,2115,777,0.387,0.002,4876316
1,94,2115,780,0.387,0.002,3230476
1,95,2115,780,0,0,4481306
1,96,2115,780,0,0,7970118
1,97,2115,780,0,0,8037699
1,98,2115,780,0,0,8037699
1,99,2115,780,0,0,8037699
1,100,2115,780,0,0,8037699
1,101,2115,780,0,0,8037699
1,102,2115,798,2.322,0.014,2373645
1,103,2115,798,0,0,1518336
1,104,2115,798,0,0,1584129
1,105,2115,798,0,0,3360538
1,106,2115,798,0,0,5006387
1,107,2115,798,0,0,8231005
1,108,2115,798,0,0,8231005
1,109,2115,798,0,0,7577148
1,110,2115,798,0,0,7577148
1,111,2115,798,0,0,7577148
1,112,2115,798,0,0,7577148
1,113,2115,798,0,0,7577148
1,114,2115,798,0,0,7577148
1,115,2115,798,0,0,7577148
1,116,2115,798,0,0,7577148
1,117,2112,801,0.547,0.003,7577148
1,118,2103,810,1.642,0.01,3489046
1,119,2103,810,0,0,3557140
1,120,2103,810,0,0,4019224
1,121,2103,810,0,0,7178837
1,122,2103,810,0,0,7573845
1,123,2103,810,0,0,7573845
1,124,2103,810,0,0,7508302
1,125,2103,810,0,0,7442759
1,126,2103,810,0,0,7443265
1,127,2103,810,0,0,7443765
1,128,2103,810,0,0,7443765
1,129,2103,810,0,0,7443765
1,130,2103,816,0.774,0.005,6850124
1,131,2103,816,0,0,6719551
1,132,2103,816,0,0,6061369
1,133,2103,816,0,0,6977608
1,134,2103,816,0,0,7639368
1,135,2085,825,2.596,0.016,4080669
1,136,2100,822,1.973,0.012,2108928
1,137,2100,822,0,0,3687958
1,138,2100,822,0,0,5398576
1,139,2097,828,0.865,0.005,3095821
1,140,2097,828,0,0,2372098
1,141,2094,828,0.387,0.002,2964235
1,142,2094,828,0,0,3293200
1,143,2094,828,0,0,5332783
1,144,2094,828,0,0,5990711
1,145,2094,828,0,0,7636583
1,146,2094,828,0,0,8297050
1,147,2094,828,0,0,7443515
1,148,2094,828,0,0,7443515
1,149,2094,828,0,0,7443515
1,150,2079,831,1.973,0.012,3623462
1,151,2079,831,0,0,3886380
1,152,2079,831,0,0,5465412
1,153,2079,831,0,0,4675896
1,154,2079,831,0,0,6716233
1,155,2079,831,0,0,7374413
1,156,2079,831,0,0,8756320
1,157,2079,831,0,0,7116597
1,158,2055,834,3.12,0.019,3226653
1,159,2061,837,0.865,0.005,4808236
1,160,2061,837,0,0,4808236
1,161,2064,837,0.387,0.002,7442763
1,162,2064,837,0,0,8101456
1,163,2049,840,1.973,0.012,3226653
1,164,2049,840,0,0,3226905
1,165,2049,840,0,0,3226905
1,166,2046,840,0.387,0.002,4083234
1,167,2046,840,0,0,3096339
1,168,2046,840,0,0,3031563
1,169,2046,840,0,0,3687958
1,170,2046,840,0,0,4019220
1,171,2046,840,0,0,5928237
1,172,2046,840,0,0,5928237
1,173,2046,840,0,0,7179071
1,174,2046,840,0,0,6785081
1,175,2046,840,0,0,6653495
1,176,2046,840,0,0,7048507
1,177,2046,840,0,0,7443265
1,178,2046,840,0,0,7443265
1,179,2046,840,0,0,8364367
1,180,2046,840,0,0,8232781
1,181,2028,840,2.322,0.014,3426081
1,182,2028,840,0,0,3426081
1,183,2028,840,0,0,3426081
1,184,2028,840,0,0,3426081
1,185,2028,840,0,0,3228704
1,186,2028,840,0,0,3820837
1,187,2031,840,0.387,0.002,3096864
1,188,2031,840,0,0,3096864
1,189,2031,840,0,0,3293983
1,190,2034,831,1.224,0.008,2767899
1,191,2034,831,0,0,2438934
1,192,2034,831,0,0,2044176
1,193,2034,831,0,0,3687958
1,194,2034,822,1.161,0.007,3753751
1,195,2034,822,0,0,3952917
1,196,2034,822,0,0,3954962
1,197,2046,816,1.731,0.011,6517057
1,198,2034,822,1.731,0.011,3824909
1,199,2040,813,1.395,0.009,3293200
1,200,2040,813,0,0,3161630
1,201,2040,813,0,0,3425567
1,202,2040,813,0,0,1650944
1,203,2058,810,2.354,0.015,8037699
1,204,2040,810,2.322,0.014,1981442
1,205,2040,810,0,0,2240512
1,206,2040,810,0,0,2240512
1,207,2040,810,0,0,2043136
1,208,2040,801,1.161,0.007,4543267
1,209,2040,801,0,0,4148509
1,210,2040,801,0,0,4674853
1,211,2040,801,0,0,4477476
1,212,2040,801,0,0,4477474
1,213,2052,792,1.935,0.012,7310655
1,214,2052,792,0,0,7045952
1,215,2052,792,0,0,6979395
1,216,2052,792,0,0,7044423
1,217,2049,789,0.547,0.003,3690255
1,218,2049,789,0,0,3821841
1,219,2049,789,0,0,3887634
1,220,2049,789,0,0,5533242
1,221,2049,789,0,0,3888167
1,222,2049,789,0,0,2309651
1,223,2052,786,0.547,0.003,4677672
1,224,2061,774,1.935,0.012,9804379
1,225,2046,774,1.935,0.012,6785835
1,226,2049,768,0.865,0.005,5336602
1,227,2049,768,0,0,4415500
1,228,2049,768,0,0,5534746
1,229,2049,768,0,0,4543017
1,230,2052,768,0.387,0.002,4543017
1,231,2052,768,0,0,4543017
1,232,2052,768,0,0,3885087
1,233,2052,768,0,0,3885087
1,234,2052,768,0,0,3885087
1,235,2052,768,0,0,2766606
1,236,2052,768,0,0,2963985
1,237,2052,768,0,0,2174469
1,238,2052,768,0,0,2635020
1,239,2052,768,0,0,3556122
1,240,2049,759,1.224,0.008,4149038
1,241,2049,759,0,0,4806189
1,242,2049,759,0,0,4543017
1,243,2049,759,0,0,4411431
1,244,2049,759,0,0,4214052
1,245,2049,759,0,0,4214052
1,246,2049,759,0,0,3227157
1,247,2049,759,0,0,3227157
1,248,2049,759,0,0,3490329
1,249,2049,759,0,0,3687708
1,250,2049,759,0,0,4345638
1,251,2049,759,0,0,3687708
1,252,2049,747,1.548,0.01,2574080
1,253,2049,747,0,0,1852672
1,254,2049,747,0,0,1852672
1,255,2049,747,0,0,1852672
1,256,2049,747,0,0,865792
1,257,2049,747,0,0,404224
1,258,2046,744,0.547,0.003,1654528
1,259,2046,744,0,0,1258496
1,260,2040,744,0.774,0.005,5072680
1,261,2040,744,0,0,5334064
1,262,2040,744,0,0,5070392
1,263,2040,744,0,0,5070392
1,264,2040,744,0,0,4477751
1,265,2040,744,0,0,3226903
1,266,2040,744,0,0,3226903
1,267,2037,741,0.547,0.003,6254385
1,268,2037,741,0,0,5267490
1,269,2037,741,0,0,5267490
1,270,2037,741,0,0,5530412
1,271,2037,741,0,0,5530412
1,272,2037,741,0,0,5398576
1,273,2037,741,0,0,5333033
1,274,2037,741,0,0,4806439
1,275,2037,741,0,0,4411681
1,276,2037,741,0,0,4082466
1,277,2037,741,0,0,4147755
1,278,2040,741,0.387,0.002,660736
1,279,2040,735,0.774,0.005,5733147
1,280,2040,735,0,0,7114800
1,281,2040,735,0,0,7443765
1,282,2040,735,0,0,7049007
1,283,2040,735,0,0,4742945
1,284,2040,735,0,0,4742945
1,285,2040,735,0,0,3359765
1,286,2040,735,0,0,3359259
1,287,2040,735,0,0,3884837
1,288,2040,735,0,0,4411181
1,289,2040,735,0,0,1386496
1,290,2040,735,0,0,2963481
1,291,2040,735,0,0,2896153
1,292,2040,735,0,0,1646086
1,293,2040,735,0,0,3093020
1,294,2040,735,0,0,3093020
1,295,2040,735,0,0,3093020
1,296,2040,732,0.387,0.002,3488544
1,297,2040,732,0,0,3422751
1,298,2040,732,0,0,3422751
1,299,2052,732,1.548,0.01,4082212
1,300,2052,732,0,0,4083236
1,301,2052,732,0,0,3360290
1,302,2049,723,1.224,0.008,1912342
1,303,2049,723,0,0,1912342
1,304,2049,723,0,0,3622958
1,305,2049,723,0,0,3754544
1,306,2049,723,0,0,3754542
1,307,2049,723,0,0,3820335
1,308,2049,723,0,0,3820335
1,309,2049,723,0,0,3754542
1,310,2049,723,0,0,3754542
1,311,2049,723,0,0,3754542
1,312,2052,723,0.387,0.002,1978135
1,313,2052,723,0,0,3489825
1,314,2052,723,0,0,3687204
1,315,2052,723,0,0,3687204
1,316,2052,723,0,0,3687204
1,317,2052,723,0,0,3687204
1,318,2052,723,0,0,3950376
1,319,2052,723,0,0,4148007
1,320,2052,723,0,0,4214820
1,321,2067,717,2.084,0.013,6721589
1,322,2055,717,1.548,0.01,4282142
1,323,2055,717,0,0,4611107
1,324,2055,717,0,0,4547097
1,325,2055,717,0,0,7443265
1,326,2055,717,0,0,7443265
1,327,2055,717,0,0,7443265
1,328,2058,720,0.547,0.003,3823628
1,329,2058,720,0,0,4284177
1,330,2058,720,0,0,5008924
1,331,2058,720,0,0,4811545
1,332,2058,720,0,0,6192944
1,333,2058,720,0,0,6982460
1,334,2058,720,0,0,8035402
1,335,2058,720,0,0,8101195
1,336,2058,720,0,0,7969609
1,337,2073,720,1.935,0.012,8096089
1,338,2073,720,0,0,7699536
1,339,2073,720,0,0,7303241
1,340,2070,729,1.224,0.008,7635538
1,341,2070,729,0,0,8161882
1,342,2070,729,0,0,6846022
1,343,2070,729,0,0,6582850
1,344,2070,729,0,0,5660744
1,345,2070,729,0,0,5660744
1,346,2070,729,0,0,5265986
1,347,2070,729,0,0,5331781
1,348,2070,729,0,0,4608058
1,349,2070,729,0,0,4275498
1,350,2070,729,0,0,4275498
1,351,2070,729,0,0,4209705
1,352,2070,729,0,0,4275498
1,353,2070,729,0,0,4275498
1,354,2070,729,0,0,4275498
1,355,2070,729,0,0,4275498
1,356,2070,729,0,0,4275498
1,357,2070,729,0,0,4275496
1,358,2070,729,0,0,4275496
1,359,2070,729,0,0,5657914
1,360,2070,729,0,0,6381637
1,361,2070,729,0,0,10328704
1,362,2073,729,0.387,0.002,6907468
1,363,2073,729,0,0,5986366
1,364,2073,729,0,0,6512710
1,365,2073,729,0,0,6907468
1,366,2073,729,0,0,7762777
1,367,2073,729,0,0,7371085
1,368,2073,729,0,0,7371085
1,369,2073,729,0,0,8032593
1,370,2073,729,0,0,7506249
1,371,2073,729,0,0,7506249
1,372,2076,729,0.387,0.002,7178306
1,373,2076,729,0,0,7506249
1,374,2076,729,0,0,7440456
1,375,2076,729,0,0,7506249
1,376,2076,729,0,0,7374663
1,377,2076,729,0,0,7374663
1,378,2076,729,0,0,7374663
1,379,2076,729,0,0,7901007
1,380,2076,729,0,0,8691545
1,381,2076,729,0,0,8495179
1,382,2076,729,0,0,8364869
1,383,2085,729,1.161,0.007,3754530
1,384,2085,729,0,0,3821089
1,385,2088,729,0.387,0.002,5001771
1,386,2088,729,0,0,4870185
1,387,2088,729,0,0,4804392
1,388,2088,729,0,0,5001771
1,389,2088,729,0,0,5001771
1,390,2091,726,0.547,0.003,4014876
1,391,2094,720,0.865,0.005,7767113
1,392,2094,720,0,0,9610078
1,393,2094,720,0,0,9215574
1,394,2094,720,0,0,8360265
1,395,2094,720,0,0,8360265
1,396,2094,720,0,0,9478744
1,397,2094,720,0,0,9410652
1,398,2094,720,0,0,9410652
1,399,2106,726,1.731,0.011,9017441
1,400,2103,729,0.547,0.003,8359511
1,401,2103,729,0,0,8622683
1,402,2103,729,0,0,8359511
1,403,2103,729,0,0,7504202
1,404,2103,729,0,0,6912065
1,405,2103,729,0,0,7701581
1,406,2103,729,0,0,9017695
1,407,2103,729,0,0,9478244
1,408,2094,735,1.395,0.009,9280600
1,409,2094,735,0,0,8557390
1,410,2103,735,1.161,0.007,9145184
1,411,2103,735,0,0,9013598
1,412,2103,735,0,0,8224082
1,413,2103,735,0,0,9013598
1,414,2103,735,0,0,9013598
1,415,2103,735,0,0,9013598
1,416,2103,735,0,0,9013598
1,417,2103,735,0,0,9013596
1,418,2103,735,0,0,10856052
1,419,2103,735,0,0,10592880
1,420,2103,735,0,0,9869157
1,421,2103,735,0,0,9606235
1,422,2103,735,0,0,9606235
1,423,2103,735,0,0,9606235
1,424,2103,735,0,0,9343063
1,425,2103,735,0,0,9343063
1,426,2097,750,2.084,0.013,10724216
1,427,2097,750,0,0,9671528
1,428,2097,750,0,0,9342563
1,429,2100,750,0.387,0.002,9672028
1,430,2100,750,0,0,9408856
1,431,2100,750,0,0,9606235
1,432,2100,750,0,0,9343063
1,433,2100,750,0,0,9808213
1,434,2103,750,0.387,0.002,9808213
1,435,2103,750,0,0,9808213
1,436,2103,750,0,0,9808213
1,437,2103,762,1.548,0.01,10459247
1,438,2103,762,0,0,10268764
1,439,2103,762,0,0,10268764
1,440,2103,762,0,0,10268764
1,441,2103,762,0,0,10268764
1,442,2103,762,0,0,10729315
1,443,2103,762,0,0,10729315
1,444,2103,762,0,0,10729315
1,445,2103,780,2.322,0.014,7700790
1,446,2103,780,0,0,9542994
1,447,2103,780,0,0,9411408
1,448,2103,780,0,0,10135131
1,449,2103,780,0,0,10135131
1,450,2103,795,1.935,0.012,3354396
1,451,2103,795,0,0,3814945
1,452,2103,795,0,0,3814945
1,453,2103,795,0,0,4539174
1,454,2103,795,0,0,6053174
1,455,2103,795,0,0,4540185
1,456,2103,795,0,0,6515251
1,457,2103,795,0,0,10464637
1,458,2103,795,0,0,9477992
1,459,2103,795,0,0,9215070
1,460,2103,795,0,0,9478998
1,461,2103,795,0,0,9479498
1,462,2103,795,0,0,9480002
1,463,2103,795,0,0,9348932
1,464,2094,810,2.257,0.014,4275498
1,465,2094,810,0,0,4275498
1,466,2094,810,0,0,4210216
1,467,2094,810,0,0,3488028
1,468,2094,810,0,0,7502169
1,469,2094,810,0,0,5396823
1,470,2094,810,0,0,7110227
1,471,2094,810,0,0,7571532
1,472,2091,816,0.865,0.005,3948873
1,473,2091,816,0,0,3950394
1,474,2091,816,0,0,3950394
1,475,2094,816,0.387,0.002,9151326
1,476,2094,816,0,0,9151326
1,477,2094,816,0,0,9151326
1,478,2094,816,0,0,9151326
1,479,2094,816,0,0,9151324
1,480,2094,816,0,0,9940840
1,481,2094,816,0,0,11912083
1,482,2079,831,2.737,0.017,2904064
1,483,2079,831,0,0,3035648
1,484,2079,831,0,0,3295747
1,485,2079,831,0,0,3820818
1,486,2079,831,0,0,3557394
1,487,2079,831,0,0,3557394
1,488,2079,831,0,0,3293968
1,489,2079,831,0,0,8688226
1,490,2079,831,0,0,11846288
1,491,2079,831,0,0,10267508
1,492,2079,831,0,0,11716737
1,493,2079,831,0,0,9941844
1,494,2079,831,0,0,10138471
1,495,2079,831,0,0,8822109
1,496,2079,831,0,0,5070904
1,497,2079,831,0,0,5136197
1,498,2079,831,0,0,4214845
1,499,2073,849,2.448,0.015,3423753
1,500,2073,849,0,0,3490568
1,501,2073,849,0,0,9872487
1,502,2073,849,0,0,8688980
1,503,2073,849,0,0,9017943
1,504,2073,849,0,0,8887127
1,505,2070,849,0.387,0.002,9543785
1,506,2070,849,0,0,10663551
1,507,2064,861,1.731,0.011,3688208
1,508,2064,861,0,0,3688208
1,509,2064,861,0,0,3688208
1,510,2064,861,0,0,3688208
1,511,2064,861,0,0,4148759
1,512,2052,861,1.548,0.01,12042122
1,513,2067,870,2.257,0.014,4938277
1,514,2067,870,0,0,5925170
1,515,2067,870,0,0,6780479
1,516,2055,864,1.731,0.011,4409382
1,517,2055,864,0,0,3290649
1,518,2058,864,0.387,0.002,10135924
1,519,2058,864,0,0,9873772
1,520,2055,864,0.387,0.002,9084767
1,521,2055,864,0,0,7900495
1,522,2055,864,0,0,5993014
1,523,2055,864,0,0,5005867
1,524,2055,867,0.387,0.002,7769171
1,525,2046,885,2.596,0.016,5198646
1,526,2046,879,0.774,0.005,2961938
1,527,2046,879,0,0,3619866
1,528,2046,879,0,0,4409894
1,529,2046,879,0,0,3752497
1,530,2046,879,0,0,3754530
1,531,2046,879,0,0,3755036
1,532,2046,879,0,0,3229206
1,533,2046,879,0,0,3228952
1,534,2046,879,0,0,3755044
1,535,2046,879,0,0,4215345
1,536,2046,879,0,0,5333576
1,537,2046,879,0,0,4741189
1,538,2046,879,0,0,2438184
1,539,2046,879,0,0,2437932
1,540,2046,879,0,0,2832439
1,541,2046,879,0,0,3027271
1,542,2046,879,0,0,2172991
1,543,2040,888,1.395,0.009,4409130
1,544,2040,888,0,0,3882786
1,545,2037,888,0.387,0.002,3816993
1,546,2037,888,0,0,5593404
1,547,2037,888,0,0,5461818
1,548,2037,888,0,0,5264439
1,549,2037,888,0,0,5922117
1,550,2034,894,0.865,0.005,4080165
1,551,2034,894,0,0,4409130
1,552,2031,894,0.387,0.002,3159063
1,553,2031,894,0,0,3624462
1,554,2031,894,0,0,3492112
1,555,2031,894,0,0,3492112
1,556,2031,894,0,0,3492112
1,557,2031,894,0,0,3030798
1,558,2031,894,0,0,3030798
1,559,2031,894,0,0,3490581
1,560,2031,894,0,0,2701065
1,561,2028,897,0.547,0.003,3424784
1,562,2028,897,0,0,3424784
1,563,2028,897,0,0,3029792
1,564,2031,897,0.387,0.002,3359022
1,565,2031,897,0,0,4014372
1,566,2031,897,0,0,4014372
1,567,2031,897,0,0,4014372
1,568,2031,897,0,0,4014372
1,569,2031,897,0,0,4014372
1,570,2031,897,0,0,3159063
1,571,2031,897,0,0,3356442
1,572,2031,897,0,0,3356442
1,573,2031,897,0,0,3357980
1,574,2031,897,0,0,3357980
1,575,2031,897,0,0,3291933
1,576,2031,897,0,0,2239245
1,577,2031,897,0,0,3553821
1,578,2031,897,0,0,3553821
1,579,2031,897,0,0,3553821
1,580,2028,897,0.387,0.002,3553821
1,581,2028,897,0,0,3553821
1,582,2028,897,0,0,3422235
1,583,2028,897,0,0,3422235
1,584,2028,897,0,0,3422235
1,585,2028,897,0,0,4079415
1,586,2028,897,0,0,4079415
1,587,2028,897,0,0,4079415
1,588,2028,897,0,0,4079415
1,589,2028,897,0,0,4014372
1,590,2028,897,0,0,4014372
1,591,2028,897,0,0,4014372
1,592,2028,897,0,0,4014372
1,593,2028,897,0,0,4014372
1,594,2028,897,0,0,4014372
1,595,2028,897,0,0,3487024
1,596,2028,897,0,0,3487024
1,597,2028,897,0,0,3487024
1,598,2028,897,0,0,3487024
1,599,2028,897,0,0,3487024
1,600,2028,897,0,0,3553069
1,601,2028,897,0,0,5986116
1,602,2028,897,0,0,5986116
1,603,2031,897,0.387,0.002,8818277
1,604,2031,897,0,0,10400631
1,605,2031,897,0,0,11058561
1,606,2031,897,0,0,12242835
1,607,2031,897,0,0,12177040
1,608,2031,897,0,0,13756072
1,609,2031,897,0,0,13756072
1,610,2028,894,0.547,0.003,10203762
1,611,2034,906,1.731,0.011,1121792
1,612,2034,906,0,0,1187584
1,613,2034,906,0,0,1648384
1,614,2034,906,0,0,1648384
1,615,2034,906,0,0,1648384
1,616,2034,906,0,0,1648384
1,617,2034,906,0,0,1647621
1,618,2034,906,0,0,1647621
1,619,2034,906,0,0,1647621
1,620,2034,906,0,0,1647621
1,621,2034,906,0,0,2502930
1,622,2034,906,0,0,2502930
1,623,2034,906,0,0,1845000
1,624,2034,906,0,0,2108172
1,625,2034,906,0,0,3555872
1,626,2034,906,0,0,3555872
1,627,2034,906,0,0,3292194
1,628,2034,906,0,0,3292194
1,629,2043,903,1.224,0.008,9149027
1,630,2043,903,0,0,9280863
1,631,2043,903,0,0,9280863
1,632,2046,903,0.387,0.002,9609828
1,633,2046,903,0,0,9609828
1,634,2046,903,0,0,9544035
1,635,2046,903,0,0,9544035
1,636,2046,903,0,0,9478242
1,637,2046,903,0,0,9478242
1,638,2046,903,0,0,9478242
1,639,2046,903,0,0,10136422
1,640,2046,903,0,0,10004836
1,641,2046,903,0,0,10004836
1,642,2046,903,0,0,10004836
1,643,2046,903,0,0,10004836
1,644,2046,903,0,0,10004836
1,645,2049,909,0.865,0.005,9082221
1,646,2049,909,0,0,9082221
1,647,2049,909,0,0,9082221
1,648,2049,909,0,0,8556140
1,649,2049,909,0,0,9017691
1,650,2049,909,0,0,9017691
1,651,2049,909,0,0,9017691
1,652,2049,909,0,0,9017691
1,653,2049,909,0,0,9081967
1,654,2049,909,0,0,9081967
1,655,2049,909,0,0,9081967
1,656,2049,909,0,0,9081967
1,657,2049,906,0.387,0.002,9212783
1,658,2049,906,0,0,9212783
1,659,2049,906,0,0,9212783
1,660,2049,906,0,0,9212783
1,661,2049,906,0,0,9806957
1,662,2049,906,0,0,9806957
1,663,2046,906,0.387,0.002,8553839
1,664,2046,906,0,0,8553839
1,665,2046,906,0,0,7632737
1,666,2046,906,0,0,7632737
1,667,2046,906,0,0,7632737
1,668,2046,906,0,0,7632737
1,669,2046,906,0,0,7567194
1,670,2046,906,0,0,7567194
1,671,2046,906,0,0,7567194
1,672,2046,906,0,0,7567194
1,673,2046,906,0,0,7566944
1,674,2046,906,0,0,7566944
1,675,2046,906,0,0,7566944
1,676,2046,906,0,0,7832404
1,677,2046,906,0,0,7831130
1,678,2046,906,0,0,7831130
1,679,2046,915,1.161,0.007,4540718
1,680,2046,915,0,0,4738097
1,681,2046,912,0.387,0.002,3356956
1,682,2046,912,0,0,2961432
1,683,2046,912,0,0,2435088
1,684,2046,912,0,0,2435090
1,685,2049,912,0.387,0.002,6382920
1,686,2049,912,0,0,6382920
1,687,2049,912,0,0,6382920
1,688,2049,912,0,0,6382920
1,689,2052,912,0.387,0.002,7501401
1,690,2052,912,0,0,7501401
1,691,2052,912,0,0,7501401
1,692,2055,912,0.387,0.002,8619882
1,693,2055,912,0,0,9869949
1,694,2055,912,0,0,8819299
1,695,2055,912,0,0,8424793
1,696,2055,912,0,0,9806446
1,697,2055,912,0,0,9869949
1,698,2055,912,0,0,9869949
1,699,2058,912,0.387,0.002,11054223
1,700,2058,912,0,0,10527879
1,701,2058,912,0,0,10527879
1,702,2058,912,0,0,10330500
1,703,2058,912,0,0,10330500
1,704,2040,906,2.448,0.015,4738599
1,705,2058,912,2.448,0.015,9213289
1,706,2049,912,1.161,0.007,2830612
1,707,2049,912,0,0,2632469
1,708,2049,912,0,0,1974539
1,709,2049,912,0,0,1450242
1,710,2049,912,0,0,1450242
1,711,2049,912,0,0,1450242
1,712,2049,912,0,0,1450242
1,713,2049,912,0,0,1122048
1,714,2052,912,0.387,0.002,3227405
1,715,2052,912,0,0,3227405
1,716,2052,912,0,0,3227405
1,717,2058,912,0.774,0.005,9148775
1,718,2058,912,0,0,9148775
1,719,2058,912,0,0,8688224
1,720,2058,912,0,0,8688224
1,721,2058,912,0,0,7305819
1,722,2058,912,0,0,8227673
1,723,2058,912,0,0,8227673
1,724,2058,912,0,0,8096087
1,725,2058,912,0,0,8096087
1,726,2058,912,0,0,8096087
1,727,2058,912,0,0,8096087
1,728,2055,912,0.387,0.002,5332533
1,729,2055,912,0,0,5332533
1,730,2055,912,0,0,5332533
1,731,2055,912,0,0,5332533
1,732,2055,912,0,0,4937775
1,733,2055,912,0,0,3687204
1,734,2055,912,0,0,3687204
1,735,2055,912,0,0,3226401
1,736,2055,912,0,0,3226401
1,737,2055,912,0,0,3226401
1,738,2049,912,0.774,0.005,725760
1,739,2049,912,0,0,725760
1,740,2049,912,0,0,725760
1,741,2049,912,0,0,725760
1,742,2049,912,0,0,725760
1,743,2049,912,0,0,725760
1,744,2049,912,0,0,725760
1,745,2049,912,0,0,529152
1,746,2049,912,0,0,1185024
1,747,2049,912,0,0,1185024
1,748,2049,912,0,0,1841157
1,749,2049,912,0,0,2563597
1,750,2049,912,0,0,2563597
1,751,2049,912,0,0,2563597
1,752,2049,912,0,0,2563597
1,753,2049,912,0,0,2563597
1,754,2049,912,0,0,2563597
1,755,2049,912,0,0,2828054
1,756,2052,912,0.387,0.002,1448709
1,757,2052,912,0,0,1187072
1,758,2052,912,0,0,1187072
1,759,2052,912,0,0,1187072
1,760,2052,912,0,0,1252865
1,761,2052,912,0,0,1318658
1,762,2052,912,0,0,1318658
1,763,2052,912,0,0,1318658
1,764,2052,912,0,0,2305040
1,765,2052,912,0,0,2305040
1,766,2052,912,0,0,2305040
1,767,2052,912,0,0,2305040
1,768,2049,912,0.387,0.002,3089939
1,769,2049,912,0,0,2305551
1,770,2049,912,0,0,2305551
1,771,2049,912,0,0,2305551
1,772,2049,912,0,0,1581828
1,773,2049,912,0,0,2368012
1,774,2049,912,0,0,2368012
1,775,2049,912,0,0,2368012
1,776,2049,912,0,0,2368012
1,777,2049,912,0,0,3485212
1,778,2049,912,0,0,4800559
1,779,2049,912,0,0,4800559
1,780,2049,912,0,0,6445384
1,781,2049,912,0,0,10003332
1,782,2049,912,0,0,10003332
1,783,2049,912,0,0,10727055
1,784,2049,912,0,0,10200711
1,785,2049,912,0,0,10200711
1,786,2049,912,0,0,10200711
1,787,2049,912,0,0,10200711
1,788,2049,912,0,0,10590595
