Track no,Slice no,X,Y,Distance,Velocity,Pixel Value
1,366,1887,1104,0,0,5136437
1,367,1887,1104,0,0,5136437
1,368,1887,1104,0,0,5136437
1,369,1887,1104,0,0,5136437
1,370,1887,1104,0,0,5136437
1,371,1887,1104,0,0,4939058
1,372,1887,1104,0,0,4939058
1,373,1887,1104,0,0,4349738
1,374,1887,1104,0,0,4349738
1,375,1887,1104,0,0,4349738
1,376,1887,1104,0,0,4349738
1,377,1887,1104,0,0,4349738
1,378,1887,1104,0,0,4349738
1,379,1887,1104,0,0,4349738
1,380,1887,1104,0,0,4349738
1,381,1887,1104,0,0,4349738
1,382,1887,1104,0,0,4545836
1,383,1887,1104,0,0,4545836
1,384,1887,1104,0,0,4545836
1,385,1887,1104,0,0,4810539
1,386,1887,1101,0.387,0.002,5003568
1,387,1890,1101,0.387,0.002,5267492
1,388,1890,1104,0.387,0.002,5463615
1,389,1893,1104,0.387,0.002,5463615
1,390,1893,1104,0,0,5924166
1,391,1893,1104,0,0,5924166
1,392,1887,1113,1.395,0.008,4018468
1,393,1890,1113,0.387,0.002,3621411
1,394,1890,1113,0,0,3621411
1,395,1890,1113,0,0,3621411
1,396,1890,1113,0,0,3555618
1,397,1890,1113,0,0,3619614
1,398,1893,1113,0.387,0.002,5264439
1,399,1893,1113,0,0,5264439
1,400,1893,1113,0,0,5593404
1,401,1893,1113,0,0,5198646
1,402,1896,1113,0.387,0.002,6119748
1,403,1896,1113,0,0,6119748
1,404,1896,1113,0,0,6119748
1,405,1893,1110,0.547,0.003,5330232
1,406,1890,1110,0.387,0.002,5003314
1,407,1890,1110,0,0,5003314
1,408,1890,1110,0,0,5003314
1,409,1890,1110,0,0,5003064
1,410,1890,1110,0,0,5003064
1,411,1890,1110,0,0,5003064
1,412,1890,1110,0,0,5003064
1,413,1890,1110,0,0,5003064
1,414,1890,1110,0,0,5003064
1,415,1893,1110,0.387,0.002,5397822
1,416,1896,1110,0.387,0.002,5660994
1,417,1896,1110,0,0,5792580
1,418,1899,1110,0.387,0.002,5924166
1,419,1899,1110,0,0,5924166
1,420,1899,1110,0,0,5924166
1,421,1899,1110,0,0,5924166
1,422,1899,1110,0,0,5924166
1,423,1899,1110,0,0,5924166
1,424,1899,1110,0,0,5924166
1,425,1893,1110,0.774,0.004,5003064
1,426,1893,1110,0,0,5003064
1,427,1893,1110,0,0,5003064
1,428,1893,1110,0,0,5003064
1,429,1893,1110,0,0,5003064
1,430,1893,1113,0.387,0.002,4542513
1,431,1893,1113,0,0,4345134
1,432,1893,1113,0,0,4476720
1,433,1893,1113,0,0,4344884
1,434,1893,1113,0,0,4344884
1,435,1893,1113,0,0,3950126
1,436,1893,1113,0,0,3950126
1,437,1893,1113,0,0,3950126
1,438,1893,1113,0,0,3950126
1,439,1893,1113,0,0,4015919
1,440,1893,1113,0,0,4015919
1,441,1893,1113,0,0,4015919
1,442,1893,1113,0,0,4081712
1,443,1893,1113,0,0,4081712
1,444,1893,1113,0,0,4081712
1,445,1893,1113,0,0,4344884
1,446,1893,1113,0,0,4344884
1,447,1893,1113,0,0,3884333
1,448,1893,1113,0,0,3884333
1,449,1893,1113,0,0,3884333
1,450,1893,1113,0,0,3884333
1,451,1896,1113,0.387,0.002,4805435
1,452,1896,1113,0,0,4805435
1,453,1896,1113,0,0,4805435
1,454,1896,1113,0,0,4608056
1,455,1899,1113,0.387,0.002,6121295
1,456,1899,1113,0,0,6121295
1,457,1899,1113,0,0,5594951
1,458,1899,1110,0.387,0.002,5923916
1,459,1896,1110,0.387,0.002,5923916
1,460,1896,1110,0,0,5463365
1,461,1896,1110,0,0,5463365
1,462,1896,1110,0,0,4805435
1,463,1896,1110,0,0,4805435
1,464,1896,1110,0,0,4805435
1,465,1893,1110,0.387,0.002,5002814
1,466,1893,1110,0,0,5002814
1,467,1890,1107,0.547,0.003,5002814
1,468,1890,1107,0,0,5002814
1,469,1890,1107,0,0,4869681
1,470,1890,1107,0,0,4869681
1,471,1890,1107,0,0,4869681
1,472,1890,1107,0,0,4869681
1,473,1890,1107,0,0,4869681
1,474,1890,1107,0,0,5003568
1,475,1890,1107,0,0,4937775
1,476,1890,1107,0,0,4937775
1,477,1890,1107,0,0,4608810
1,478,1890,1107,0,0,4411431
1,479,1890,1107,0,0,4411431
1,480,1890,1107,0,0,4411431
1,481,1890,1107,0,0,5001017
1,482,1890,1107,0,0,5001017
1,483,1890,1107,0,0,5001017
1,484,1890,1107,0,0,4343087
1,485,1890,1110,0.387,0.002,5528127
1,486,1890,1110,0,0,5133115
1,487,1893,1110,0.387,0.002,3487778
1,488,1893,1110,0,0,4079915
1,489,1893,1110,0,0,4079915
1,490,1893,1110,0,0,3225118
1,491,1893,1110,0,0,3225118
1,492,1893,1110,0,0,3225118
1,493,1893,1110,0,0,4474673
1,494,1893,1110,0,0,3750950
1,495,1893,1110,0,0,3882536
1,496,1893,1110,0,0,3882536
1,497,1893,1110,0,0,3882536
1,498,1893,1110,0,0,4014122
1,499,1893,1110,0,0,4672052
1,500,1893,1110,0,0,4672052
1,501,1893,1101,1.161,0.006,6251084
1,502,1893,1110,1.161,0.006,5001017
1,503,1893,1110,0,0,5264189
1,504,1893,1110,0,0,5461568
1,505,1893,1113,0.387,0.002,4937271
1,506,1893,1113,0,0,4937271
1,507,1890,1113,0.387,0.002,3160860
1,508,1890,1113,0,0,3489825
1,509,1890,1113,0,0,3489825
1,510,1890,1113,0,0,3489825
1,511,1890,1113,0,0,2831895
1,512,1890,1113,0,0,2831895
1,513,1890,1113,0,0,2831895
1,514,1890,1113,0,0,3029274
1,515,1890,1113,0,0,3029274
1,516,1890,1113,0,0,3029274
1,517,1890,1113,0,0,3159063
1,518,1890,1113,0,0,3159063
1,519,1890,1113,0,0,4343337
1,520,1890,1113,0,0,4343337
1,521,1890,1113,0,0,4343337
1,522,1890,1113,0,0,4672302
1,523,1890,1113,0,0,4672302
1,524,1890,1113,0,0,4672302
1,525,1890,1113,0,0,5132853
1,526,1890,1113,0,0,4935474
1,527,1890,1113,0,0,4935474
1,528,1890,1113,0,0,4935474
1,529,1890,1113,0,0,4147755
1,530,1890,1113,0,0,4147755
1,531,1890,1113,0,0,4147755
1,532,1890,1113,0,0,4147755
1,533,1890,1113,0,0,3687204
1,534,1890,1113,0,0,4212265
1,535,1890,1113,0,0,4871478
1,536,1890,1113,0,0,4871478
1,537,1890,1113,0,0,5266236
1,538,1890,1113,0,0,5264953
1,539,1890,1113,0,0,5264953
1,540,1890,1113,0,0,5264953
1,541,1890,1113,0,0,4474923
1,542,1890,1113,0,0,4474923
1,543,1890,1113,0,0,4474923
1,544,1890,1113,0,0,4474923
1,545,1884,1104,1.395,0.008,4349738
1,546,1884,1104,0,0,3888433
1,547,1884,1104,0,0,3888433
1,548,1884,1104,0,0,3888433
1,549,1884,1104,0,0,4807482
1,550,1884,1104,0,0,4609843
1,551,1884,1104,0,0,4609843
1,552,1884,1104,0,0,4609843
1,553,1884,1104,0,0,4676650
1,554,1884,1104,0,0,4676650
1,555,1884,1104,0,0,4676650
1,556,1884,1104,0,0,4676650
1,557,1884,1104,0,0,4676650
1,558,1884,1104,0,0,4676650
1,559,1884,1104,0,0,4676650
1,560,1884,1104,0,0,4676650
1,561,1884,1107,0.387,0.002,4676650
1,562,1884,1107,0,0,4676650
1,563,1884,1107,0,0,4676650
1,564,1884,1107,0,0,4676650
1,565,1884,1107,0,0,4349988
1,566,1884,1107,0,0,4349988
1,567,1884,1107,0,0,4349988
1,568,1884,1107,0,0,4349988
1,569,1884,1107,0,0,4349988
1,570,1884,1107,0,0,4349988
1,571,1884,1107,0,0,4349988
1,572,1884,1107,0,0,4349988
1,573,1884,1107,0,0,4349988
1,574,1884,1107,0,0,4349988
1,575,1884,1107,0,0,4349988
1,576,1884,1107,0,0,4545834
1,577,1884,1107,0,0,4349988
1,578,1884,1107,0,0,4349988
1,579,1884,1107,0,0,4349988
1,580,1884,1107,0,0,4349988
1,581,1884,1107,0,0,4349988
1,582,1884,1107,0,0,4349988
1,583,1884,1107,0,0,4349988
1,584,1884,1107,0,0,4349988
1,585,1884,1107,0,0,4349988
1,586,1884,1107,0,0,4349988
1,587,1884,1107,0,0,4349988
1,588,1884,1107,0,0,4349988
1,589,1884,1107,0,0,4944172
1,590,1884,1107,0,0,4944172
1,591,1884,1107,0,0,4944172
1,592,1884,1107,0,0,4944172
1,593,1884,1107,0,0,4944172
1,594,1884,1107,0,0,4944172
1,595,1884,1107,0,0,4944172
1,596,1884,1107,0,0,4944172
1,597,1884,1107,0,0,4944172
1,598,1890,1101,1.095,0.006,5002051
1,599,1890,1101,0,0,4936258
1,600,1890,1104,0.387,0.002,5003064
1,601,1890,1104,0,0,5003064
1,602,1890,1104,0,0,5003064
1,603,1890,1104,0,0,5463615
1,604,1890,1101,0.387,0.002,5068344
1,605,1890,1101,0,0,5068344
1,606,1890,1101,0,0,4806720
1,607,1890,1101,0,0,4806720
1,608,1890,1101,0,0,4806720
1,609,1890,1101,0,0,4806720
1,610,1890,1101,0,0,4806720
1,611,1890,1101,0,0,4806720
1,612,1890,1101,0,0,4479037
1,613,1890,1101,0,0,5130557
1,614,1890,1101,0,0,5130557
1,615,1890,1101,0,0,5130557
1,616,1890,1101,0,0,5130557
1,617,1890,1101,0,0,5130557
1,618,1890,1101,0,0,5130557
1,619,1890,1101,0,0,5130557
1,620,1890,1101,0,0,5130557
1,621,1890,1101,0,0,5130557
1,622,1890,1101,0,0,5130557
1,623,1890,1101,0,0,5130557
1,624,1890,1101,0,0,5591108
1,625,1890,1101,0,0,5920073
1,626,1890,1101,0,0,5920073
1,627,1890,1101,0,0,6051659
1,628,1890,1101,0,0,6051659
1,629,1890,1101,0,0,6051659
1,630,1890,1101,0,0,6051659
1,631,1890,1101,0,0,6051659
1,632,1890,1101,0,0,5722694
1,633,1890,1101,0,0,5722694
1,634,1890,1101,0,0,5722694
1,635,1890,1101,0,0,5264189
1,636,1890,1101,0,0,5264189
1,637,1890,1104,0.387,0.002,5003064
1,638,1890,1107,0.387,0.002,5003064
1,639,1890,1107,0,0,5003064
1,640,1890,1107,0,0,5003064
1,641,1890,1107,0,0,5003064
1,642,1890,1107,0,0,5003064
1,643,1890,1107,0,0,5003064
1,644,1890,1107,0,0,5003064
1,645,1890,1107,0,0,5003064
1,646,1890,1107,0,0,5397822
1,647,1890,1107,0,0,5397822
1,648,1893,1110,0.547,0.003,3752997
1,649,1896,1110,0.387,0.002,5463615
1,650,1896,1107,0.387,0.002,5463615
1,651,1896,1107,0,0,5266236
1,652,1896,1107,0,0,5266236
1,653,1896,1107,0,0,5266236
1,654,1896,1107,0,0,5266236
1,655,1896,1107,0,0,5595201
1,656,1896,1107,0,0,5595201
1,657,1905,1104,1.224,0.007,4878142
1,658,1905,1104,0,0,4878142
1,659,1902,1101,0.547,0.003,5464635
1,660,1890,1104,1.596,0.009,4805685
1,661,1890,1104,0,0,5003064
1,662,1890,1104,0,0,5003064
1,663,1890,1104,0,0,4345134
1,664,1890,1104,0,0,4345134
1,665,1890,1104,0,0,4674099
1,666,1890,1104,0,0,4674099
1,667,1890,1104,0,0,5330232
1,668,1890,1104,0,0,5330232
1,669,1890,1104,0,0,5330232
1,670,1890,1104,0,0,5330232
1,671,1893,1104,0.387,0.002,5330232
1,672,1896,1104,0.387,0.002,5724990
1,673,1896,1104,0,0,5924166
1,674,1896,1104,0,0,5924166
1,675,1896,1104,0,0,5924166
1,676,1896,1104,0,0,5924166
1,677,1896,1104,0,0,5924166
1,678,1896,1104,0,0,6516303
1,679,1893,1104,0.387,0.002,5593152
1,680,1893,1104,0,0,5593152
1,681,1893,1104,0,0,5593152
1,682,1893,1104,0,0,5593152
1,683,1893,1104,0,0,5855822
1,684,1893,1104,0,0,5855822
1,685,1893,1104,0,0,5003064
1,686,1893,1101,0.387,0.002,5591608
1,687,1896,1101,0.387,0.002,6512710
1,688,1896,1101,0,0,6512710
1,689,1896,1089,1.548,0.009,5920323
1,690,1896,1089,0,0,5920323
1,691,1896,1089,0,0,5657151
1,692,1893,1101,1.596,0.009,5591608
1,693,1893,1101,0,0,5003064
1,694,1893,1101,0,0,4872248
1,695,1893,1101,0,0,4872248
1,696,1893,1101,0,0,4872248
1,697,1893,1101,0,0,5330232
1,698,1893,1101,0,0,5330232
1,699,1893,1101,0,0,5330232
1,700,1893,1101,0,0,5330232
1,701,1893,1101,0,0,5330232
1,702,1893,1101,0,0,5330232
1,703,1893,1101,0,0,5330232
1,704,1893,1101,0,0,5330232
1,705,1893,1101,0,0,5330232
1,706,1893,1101,0,0,5330232
1,707,1893,1101,0,0,5330232
1,708,1893,1101,0,0,4675896
1,709,1893,1101,0,0,5790783
1,710,1893,1101,0,0,5790783
1,711,1893,1101,0,0,5790783
1,712,1893,1101,0,0,5790783
1,713,1893,1101,0,0,5790783
1,714,1893,1104,0.387,0.002,5593404
1,715,1893,1104,0,0,5593404
1,716,1893,1104,0,0,5593404
1,717,1893,1104,0,0,5593404
1,718,1893,1104,0,0,5724990
1,719,1893,1104,0,0,5659197
1,720,1893,1104,0,0,5659197
1,721,1893,1104,0,0,5003064
1,722,1893,1104,0,0,5003064
1,723,1893,1104,0,0,5462332
1,724,1893,1104,0,0,5462332
1,725,1893,1104,0,0,5462332
1,726,1893,1104,0,0,5528125
1,727,1893,1104,0,0,5528125
1,728,1893,1104,0,0,5528125
1,729,1893,1104,0,0,5267006
1,730,1893,1104,0,0,5136447
1,731,1893,1104,0,0,5136447
1,732,1893,1104,0,0,5136447
1,733,1893,1104,0,0,5463615
1,734,1893,1104,0,0,5463615
1,735,1893,1104,0,0,5463615
1,736,1893,1104,0,0,5858373
1,737,1893,1104,0,0,5268033
1,738,1893,1104,0,0,5268033
1,739,1893,1104,0,0,5268033
1,740,1893,1104,0,0,5268033
1,741,1893,1104,0,0,5268033
1,742,1893,1104,0,0,5071937
1,743,1893,1104,0,0,5006144
1,744,1893,1104,0,0,5006144
1,745,1893,1104,0,0,5464119
1,746,1893,1104,0,0,5464119
1,747,1893,1104,0,0,5924670
1,748,1893,1104,0,0,5791037
1,749,1893,1104,0,0,5791037
1,750,1893,1110,0.774,0.004,6253635
1,751,1893,1110,0,0,6253635
1,752,1893,1110,0,0,6253635
