Track no,Slice no,X,Y,Distance,Velocity,Pixel Value
1,161,1724,1164,0,0,3553571
1,162,1724,1164,0,0,3553571
1,163,1724,1164,0,0,3553571
1,164,1724,1164,0,0,3553571
1,165,1724,1164,0,0,3553571
1,166,1724,1164,0,0,3553571
1,167,1724,1164,0,0,3553571
1,168,1724,1164,0,0,3619364
1,169,1724,1164,0,0,3950880
1,170,1724,1164,0,0,4148259
1,171,1724,1164,0,0,4148259
1,172,1724,1164,0,0,4148259
1,173,1724,1164,0,0,4148259
1,174,1724,1164,0,0,4411431
1,175,1724,1164,0,0,4411431
1,176,1724,1164,0,0,4543017
1,177,1724,1164,0,0,4806189
1,178,1724,1164,0,0,4806189
1,179,1724,1164,0,0,4937775
1,180,1724,1164,0,0,4937775
1,181,1724,1164,0,0,5137451
1,182,1724,1164,0,0,5137451
1,183,1724,1164,0,0,5137451
1,184,1724,1164,0,0,5137451
1,185,1724,1164,0,0,5137451
1,186,1724,1164,0,0,5137451
1,187,1724,1164,0,0,5137451
1,188,1724,1164,0,0,5137451
1,189,1724,1164,0,0,5137451
1,190,1728,1164,0.516,0.003,5335082
1,191,1728,1164,0,0,5335082
1,192,1728,1164,0,0,5203498
1,193,1728,1164,0,0,5203494
1,194,1728,1164,0,0,5203494
1,195,1728,1164,0,0,5203494
1,196,1728,1164,0,0,5203494
1,197,1728,1164,0,0,5203494
1,198,1728,1164,0,0,5203494
1,199,1728,1164,0,0,5203494
1,200,1728,1164,0,0,5203494
1,201,1728,1164,0,0,5203498
1,202,1728,1164,0,0,5203498
1,203,1728,1164,0,0,5203498
1,204,1728,1164,0,0,5203498
1,205,1728,1164,0,0,6453561
1,206,1728,1164,0,0,6453561
1,207,1728,1164,0,0,6453561
1,208,1728,1164,0,0,6190391
1,209,1728,1164,0,0,6190391
1,210,1728,1164,0,0,6190391
1,211,1728,1164,0,0,6124600
1,212,1728,1164,0,0,6124600
1,213,1728,1164,0,0,6124600
1,214,1728,1179,1.935,0.01,6777680
1,215,1728,1179,0,0,6777680
1,216,1728,1179,0,0,6580049
1,217,1731,1176,0.547,0.003,4542513
1,218,1731,1173,0.387,0.002,2305551
1,219,1731,1173,0,0,2305551
1,220,1731,1173,0,0,2305551
1,221,1731,1173,0,0,2305551
1,222,1731,1173,0,0,2370831
1,223,1731,1173,0,0,2370831
1,224,1731,1173,0,0,3226140
1,225,1731,1173,0,0,3226140
1,226,1731,1173,0,0,4212265
1,227,1731,1173,0,0,4212265
1,228,1731,1173,0,0,4739631
1,229,1731,1173,0,0,4345134
1,230,1737,1173,0.774,0.004,7437405
1,231,1737,1173,0,0,7437405
1,232,1737,1173,0,0,6779475
1,233,1737,1173,0,0,6779475
1,234,1737,1173,0,0,6779475
1,235,1737,1173,0,0,6779729
1,236,1737,1173,0,0,6779729
1,237,1737,1173,0,0,6779725
1,238,1737,1173,0,0,6649415
1,239,1737,1173,0,0,6649415
1,240,1737,1173,0,0,6584131
1,241,1737,1173,0,0,7701081
1,242,1737,1173,0,0,7701081
1,243,1737,1173,0,0,7701081
1,244,1737,1173,0,0,7701081
1,245,1737,1173,0,0,7701081
1,246,1737,1173,0,0,7701081
1,247,1737,1173,0,0,7701081
1,248,1737,1173,0,0,7701081
1,249,1737,1173,0,0,7701081
1,250,1737,1173,0,0,7701081
1,251,1737,1173,0,0,7701081
1,252,1737,1173,0,0,7701081
1,253,1737,1173,0,0,8229472
1,254,1737,1173,0,0,8229472
1,255,1737,1173,0,0,8229472
1,256,1731,1179,1.095,0.006,4545064
1,257,1731,1179,0,0,4742443
1,258,1737,1182,0.865,0.005,4742443
1,259,1740,1182,0.387,0.002,4742443
1,260,1740,1182,0,0,4742443
1,261,1740,1182,0,0,5137201
1,262,1740,1182,0,0,5137201
1,263,1740,1182,0,0,5597752
1,264,1740,1182,0,0,5597752
1,265,1740,1182,0,0,5795381
1,266,1740,1182,0,0,5795381
1,267,1740,1182,0,0,5795381
1,268,1740,1182,0,0,5795381
1,269,1740,1182,0,0,6058553
1,270,1740,1182,0,0,6058553
1,271,1740,1182,0,0,6255932
1,272,1740,1182,0,0,6255932
1,273,1740,1182,0,0,6519104
1,274,1740,1182,0,0,6519104
1,275,1737,1194,1.596,0.009,6121295
1,276,1737,1194,0,0,4673597
1,277,1740,1194,0.387,0.002,4476720
1,278,1740,1194,0,0,4476720
1,279,1740,1194,0,0,3687204
1,280,1740,1194,0,0,3687204
1,281,1740,1194,0,0,3160860
1,282,1740,1194,0,0,3029274
1,283,1740,1194,0,0,3029274
1,284,1740,1194,0,0,3095067
1,285,1740,1194,0,0,3095067
1,286,1740,1194,0,0,3292446
1,287,1740,1194,0,0,3226653
1,288,1740,1194,0,0,3555872
1,289,1740,1194,0,0,3948579
1,290,1740,1194,0,0,3948579
1,291,1740,1194,0,0,3948579
1,292,1740,1194,0,0,4474923
1,293,1740,1194,0,0,4540716
1,294,1740,1194,0,0,4540716
1,295,1740,1194,0,0,5001267
1,296,1740,1194,0,0,5001267
1,297,1740,1194,0,0,5001267
1,298,1740,1194,0,0,5330232
1,299,1740,1194,0,0,5330232
1,300,1740,1194,0,0,5330232
1,301,1740,1194,0,0,5529408
1,302,1740,1194,0,0,5529408
1,303,1740,1194,0,0,5529408
1,304,1740,1194,0,0,5332029
1,305,1740,1194,0,0,5266236
1,306,1740,1194,0,0,5266236
1,307,1740,1194,0,0,5397822
1,308,1740,1194,0,0,5397822
1,309,1740,1194,0,0,5397822
1,310,1740,1194,0,0,5529408
1,311,1740,1194,0,0,5529408
1,312,1740,1194,0,0,5660994
1,313,1740,1194,0,0,6450010
1,314,1740,1194,0,0,6450010
1,315,1740,1194,0,0,6450010
1,316,1740,1194,0,0,6450260
1,317,1740,1194,0,0,6450260
1,318,1740,1194,0,0,6450260
1,319,1740,1194,0,0,6450510
1,320,1740,1194,0,0,6450510
1,321,1752,1200,1.731,0.009,8429658
1,322,1752,1200,0,0,8824416
1,323,1752,1200,0,0,9087588
1,324,1752,1200,0,0,9087588
1,325,1752,1200,0,0,8824412
1,326,1752,1200,0,0,8824412
1,327,1752,1200,0,0,8824412
1,328,1752,1200,0,0,8100689
1,329,1752,1200,0,0,8100689
1,330,1752,1200,0,0,8100689
1,331,1752,1200,0,0,8100693
1,332,1752,1200,0,0,8100693
1,333,1752,1200,0,0,7969107
1,334,1752,1200,0,0,7969107
1,335,1752,1200,0,0,7969107
1,336,1752,1200,0,0,7705935
1,337,1743,1203,1.224,0.007,2766895
1,338,1743,1203,0,0,2766895
1,339,1743,1203,0,0,2766895
1,340,1743,1203,0,0,2964526
1,341,1743,1203,0,0,2964526
1,342,1743,1203,0,0,2964526
1,343,1743,1203,0,0,2964526
1,344,1743,1203,0,0,3096112
1,345,1743,1203,0,0,3096112
1,346,1743,1203,0,0,3096112
1,347,1743,1203,0,0,3227698
1,348,1743,1203,0,0,3227698
1,349,1743,1203,0,0,4804931
1,350,1743,1203,0,0,4804931
1,351,1743,1203,0,0,4804931
1,352,1743,1203,0,0,4804931
1,353,1743,1203,0,0,4541761
1,354,1743,1203,0,0,5457473
1,355,1743,1203,0,0,5457473
1,356,1743,1203,0,0,5457473
1,357,1743,1203,0,0,5457473
1,358,1743,1203,0,0,5457473
1,359,1743,1203,0,0,5457473
1,360,1743,1203,0,0,5457473
1,361,1743,1203,0,0,4146751
1,362,1743,1203,0,0,4146751
1,363,1743,1203,0,0,4146751
1,364,1743,1203,0,0,4146751
1,365,1743,1203,0,0,4146751
1,366,1743,1203,0,0,4146751
1,367,1743,1203,0,0,4146751
1,368,1743,1203,0,0,4146751
1,369,1743,1203,0,0,3814179
1,370,1743,1203,0,0,3814179
1,371,1743,1203,0,0,3814179
1,372,1743,1203,0,0,3814179
1,373,1743,1203,0,0,4607302
1,374,1743,1203,0,0,4607302
1,375,1743,1203,0,0,5068105
1,376,1743,1203,0,0,5068105
1,377,1743,1203,0,0,4476472
1,378,1743,1203,0,0,4476472
1,379,1743,1203,0,0,4016689
1,380,1743,1203,0,0,3425063
1,381,1743,1203,0,0,3425063
1,382,1743,1203,0,0,2570008
1,383,1743,1203,0,0,2569754
1,384,1743,1203,0,0,2569754
1,385,1743,1203,0,0,3815740
1,386,1743,1203,0,0,3815740
1,387,1743,1203,0,0,3815740
1,388,1743,1203,0,0,3421999
1,389,1743,1203,0,0,3421999
1,390,1743,1203,0,0,3948343
1,391,1743,1203,0,0,3948343
1,392,1743,1203,0,0,3948343
1,393,1743,1203,0,0,3160612
1,394,1743,1203,0,0,2962727
1,395,1743,1203,0,0,2962727
1,396,1743,1203,0,0,2832926
1,397,1743,1203,0,0,3751200
1,398,1743,1203,0,0,3751200
1,399,1743,1203,0,0,4080165
1,400,1743,1203,0,0,4080165
1,401,1743,1203,0,0,4080165
1,402,1743,1203,0,0,3753517
1,403,1743,1203,0,0,4148788
1,404,1743,1203,0,0,4148788
1,405,1743,1203,0,0,2898721
1,406,1743,1203,0,0,2898721
1,407,1743,1203,0,0,2898721
1,408,1743,1203,0,0,2898721
1,409,1743,1203,0,0,3027227
1,410,1743,1203,0,0,3027227
1,411,1743,1203,0,0,3027227
1,412,1743,1203,0,0,3026478
1,413,1743,1203,0,0,3026478
1,414,1743,1203,0,0,3026478
1,415,1743,1203,0,0,3026478
1,416,1743,1203,0,0,3026478
1,417,1743,1203,0,0,3026478
1,418,1743,1203,0,0,3026478
1,419,1743,1203,0,0,3026478
1,420,1743,1203,0,0,3026478
1,421,1743,1203,0,0,3027227
1,422,1743,1203,0,0,3027227
1,423,1743,1203,0,0,3157558
1,424,1743,1203,0,0,3157558
1,425,1743,1203,0,0,3420982
1,426,1743,1203,0,0,3420982
1,427,1743,1203,0,0,3420982
1,428,1743,1203,0,0,3420982
1,429,1743,1203,0,0,3420982
1,430,1743,1203,0,0,2894638
1,431,1743,1203,0,0,3487029
1,432,1743,1203,0,0,3487029
1,433,1743,1203,0,0,3747901
1,434,1743,1203,0,0,3747901
1,435,1743,1203,0,0,3747901
1,436,1743,1203,0,0,3747901
1,437,1743,1203,0,0,4471876
1,438,1743,1203,0,0,4471876
1,439,1743,1203,0,0,4471876
1,440,1743,1203,0,0,4998220
1,441,1743,1203,0,0,4998220
1,442,1743,1203,0,0,4340290
1,443,1743,1203,0,0,4735048
1,444,1743,1203,0,0,4735048
1,445,1743,1203,0,0,5129554
1,446,1743,1203,0,0,5129554
1,447,1755,1206,1.596,0.009,4476720
1,448,1755,1206,0,0,5134650
1,449,1755,1206,0,0,5134650
1,450,1755,1206,0,0,5134650
1,451,1755,1206,0,0,3950126
1,452,1755,1206,0,0,3950126
1,453,1755,1206,0,0,4871228
1,454,1755,1206,0,0,4542263
1,455,1755,1206,0,0,4542263
1,456,1755,1206,0,0,5133117
1,457,1755,1206,0,0,3687204
1,458,1755,1206,0,0,3687204
1,459,1755,1206,0,0,3687204
1,460,1755,1206,0,0,3687204
1,461,1755,1206,0,0,3687204
1,462,1755,1206,0,0,3687204
1,463,1755,1206,0,0,3950126
1,464,1755,1206,0,0,3950126
1,465,1755,1206,0,0,3950126
1,466,1755,1206,0,0,4147505
1,467,1755,1206,0,0,3949876
1,468,1755,1206,0,0,3949876
1,469,1755,1206,0,0,4737845
1,470,1755,1206,0,0,4474423
1,471,1755,1206,0,0,4474423
1,472,1755,1206,0,0,4211251
1,473,1755,1206,0,0,4474423
1,474,1755,1206,0,0,4013620
1,475,1755,1206,0,0,4013620
1,476,1755,1206,0,0,4013620
1,477,1755,1206,0,0,4013620
1,478,1755,1206,0,0,4013620
1,479,1755,1206,0,0,3882284
1,480,1755,1206,0,0,3882284
1,481,1755,1206,0,0,4871478
1,482,1755,1206,0,0,5068857
1,483,1755,1206,0,0,4608306
1,484,1755,1206,0,0,4147755
1,485,1755,1206,0,0,4147755
1,486,1755,1206,0,0,3884583
1,487,1755,1206,0,0,3490079
1,488,1755,1206,0,0,3490079
1,489,1755,1206,0,0,3490847
1,490,1755,1206,0,0,3490847
1,491,1755,1206,0,0,4215335
1,492,1755,1206,0,0,4215335
1,493,1755,1206,0,0,5198646
1,494,1755,1206,0,0,5132853
1,495,1755,1206,0,0,5132853
1,496,1755,1206,0,0,5132853
1,497,1755,1206,0,0,5132853
1,498,1755,1206,0,0,5330232
1,499,1755,1206,0,0,5330232
1,500,1755,1206,0,0,5330232
1,501,1755,1206,0,0,5330232
1,502,1755,1206,0,0,4803888
1,503,1755,1206,0,0,5067828
1,504,1755,1206,0,0,5067828
1,505,1755,1206,0,0,4410927
1,506,1755,1206,0,0,4410927
1,507,1755,1206,0,0,4410927
1,508,1755,1206,0,0,4410927
1,509,1755,1206,0,0,4410927
1,510,1755,1206,0,0,4410927
1,511,1755,1206,0,0,4805685
1,512,1755,1206,0,0,4805685
1,513,1755,1206,0,0,5003064
1,514,1755,1206,0,0,5397822
1,515,1755,1206,0,0,5397822
1,516,1755,1206,0,0,5397822
1,517,1755,1206,0,0,6582850
1,518,1752,1206,0.387,0.002,6780479
1,519,1752,1212,0.774,0.004,3752245
1,520,1752,1212,0,0,3949874
1,521,1752,1212,0,0,3949874
1,522,1752,1212,0,0,2831393
1,523,1752,1212,0,0,2831393
1,524,1752,1212,0,0,2963229
1,525,1752,1212,0,0,2963229
1,526,1752,1212,0,0,3226907
1,527,1752,1212,0,0,3226907
1,528,1752,1212,0,0,4674603
1,529,1752,1212,0,0,8425054
1,530,1752,1212,0,0,7832917
1,531,1752,1212,0,0,8885605
1,532,1752,1212,0,0,7831911
1,533,1752,1212,0,0,7371614
1,534,1752,1212,0,0,7371614
1,535,1752,1212,0,0,8292716
1,536,1752,1212,0,0,7109462
1,537,1752,1212,0,0,6583370
1,538,1752,1212,0,0,6583370
1,539,1752,1212,0,0,7965023
1,540,1752,1212,0,0,7965023
1,541,1752,1212,0,0,6914112
1,542,1752,1212,0,0,6914112
1,543,1752,1212,0,0,6914112
1,544,1752,1222,1.29,0.007,3226905
1,545,1752,1222,0,0,3555870
1,546,1752,1222,0,0,3950628
1,547,1752,1222,0,0,5069107
1,548,1752,1222,0,0,6450760
1,549,1752,1222,0,0,7372886
1,550,1752,1222,0,0,6978889
1,551,1752,1222,0,0,8229210
1,552,1752,1222,0,0,8229210
1,553,1752,1222,0,0,9477742
1,554,1752,1222,0,0,9477742
1,555,1752,1222,0,0,9477742
1,556,1752,1222,0,0,9477742
1,557,1752,1222,0,0,9477742
1,558,1752,1222,0,0,8359261
1,559,1752,1222,0,0,8359261
1,560,1752,1222,0,0,8359261
1,561,1752,1222,0,0,8819812
1,562,1752,1222,0,0,8819812
1,563,1752,1222,0,0,8819812
1,564,1752,1222,0,0,8819812
1,565,1752,1222,0,0,10069879
1,566,1752,1222,0,0,10069879
1,567,1752,1222,0,0,9938293
1,568,1752,1222,0,0,10004086
1,569,1752,1222,0,0,10004086
1,570,1752,1222,0,0,9148777
1,571,1752,1222,0,0,9017191
1,572,1752,1222,0,0,9017191
1,573,1752,1222,0,0,9346156
1,574,1752,1222,0,0,9346156
1,575,1752,1222,0,0,9346156
1,576,1752,1222,0,0,9280363
1,577,1752,1222,0,0,10070129
1,578,1752,1222,0,0,10070129
1,579,1752,1222,0,0,10070129
1,580,1752,1222,0,0,10070129
1,581,1752,1222,0,0,10070129
1,582,1752,1222,0,0,8688476
1,583,1752,1222,0,0,9346406
1,584,1752,1222,0,0,9346406
1,585,1752,1222,0,0,10004336
1,586,1752,1222,0,0,10004336
1,587,1752,1222,0,0,9675371
1,588,1752,1222,0,0,9675371
1,589,1752,1222,0,0,8690523
1,590,1752,1222,0,0,8690523
1,591,1752,1222,0,0,9414246
1,592,1752,1222,0,0,9414246
1,593,1752,1222,0,0,9414246
1,594,1752,1222,0,0,9019488
1,595,1752,1222,0,0,9019488
1,596,1752,1222,0,0,9019488
1,597,1752,1222,0,0,9019488
1,598,1752,1222,0,0,8887902
1,599,1752,1222,0,0,8887902
1,600,1752,1222,0,0,8887902
1,601,1752,1222,0,0,10137719
1,602,1752,1222,0,0,10137719
1,603,1752,1222,0,0,9216617
1,604,1752,1222,0,0,9216617
1,605,1752,1222,0,0,9216617
1,606,1752,1222,0,0,9216617
1,607,1752,1222,0,0,9216617
1,608,1752,1222,0,0,9216617
1,609,1752,1222,0,0,9216617
1,610,1752,1222,0,0,9150824
1,611,1752,1222,0,0,9150824
1,612,1752,1222,0,0,9216617
1,613,1752,1222,0,0,8229722
1,614,1752,1222,0,0,8229722
1,615,1752,1222,0,0,7900757
1,616,1746,1225,0.865,0.005,3755798
1,617,1746,1225,0,0,3755798
1,618,1746,1225,0,0,3755798
1,619,1746,1212,1.677,0.009,6850622
1,620,1746,1212,0,0,6850622
1,621,1746,1212,0,0,6850622
1,622,1746,1212,0,0,6850622
1,623,1746,1212,0,0,6850622
1,624,1746,1212,0,0,6850622
1,625,1746,1212,0,0,6784829
1,626,1746,1212,0,0,6784829
1,627,1746,1212,0,0,6784829
1,628,1746,1212,0,0,6784829
1,629,1746,1212,0,0,6784829
1,630,1746,1212,0,0,6784829
1,631,1746,1212,0,0,6784829
1,632,1746,1212,0,0,6784829
1,633,1746,1212,0,0,6784829
1,634,1746,1212,0,0,6784829
1,635,1746,1212,0,0,6718270
1,636,1746,1212,0,0,6718270
1,637,1746,1212,0,0,6784829
1,638,1746,1212,0,0,6784829
1,639,1746,1212,0,0,6784829
1,640,1746,1212,0,0,6521657
1,641,1746,1212,0,0,6521657
1,642,1746,1212,0,0,6521657
1,643,1746,1212,0,0,6521657
1,644,1746,1212,0,0,6521657
1,645,1746,1212,0,0,6521657
1,646,1746,1212,0,0,6390071
1,647,1746,1212,0,0,6390071
1,648,1746,1212,0,0,6390071
1,649,1746,1212,0,0,6719036
1,650,1746,1212,0,0,6719036
1,651,1746,1212,0,0,6719036
1,652,1746,1212,0,0,6719036
1,653,1746,1212,0,0,6719036
1,654,1746,1212,0,0,6719036
1,655,1746,1212,0,0,6719036
1,656,1746,1222,1.29,0.007,7308870
1,657,1746,1222,0,0,7308870
1,658,1746,1222,0,0,7440456
1,659,1746,1222,0,0,6848319
1,660,1746,1222,0,0,6848319
1,661,1743,1222,0.387,0.002,6711885
1,662,1743,1222,0,0,6909264
1,663,1743,1222,0,0,7044173
1,664,1743,1222,0,0,7044173
1,665,1743,1222,0,0,7044173
1,666,1743,1222,0,0,7044173
1,667,1743,1222,0,0,6453313
1,668,1743,1222,0,0,6453313
1,669,1743,1222,0,0,6453313
1,670,1743,1222,0,0,6453313
1,671,1743,1222,0,0,6255934
1,672,1743,1222,0,0,6255934
1,673,1743,1222,0,0,5264439
1,674,1743,1222,0,0,5264439
1,675,1743,1222,0,0,5201965
1,676,1743,1222,0,0,5201965
1,677,1743,1222,0,0,5201965
1,678,1743,1222,0,0,5200434
1,679,1743,1222,0,0,5200434
1,680,1743,1222,0,0,5200434
1,681,1743,1222,0,0,5200434
1,682,1743,1222,0,0,5003055
1,683,1743,1222,0,0,5003055
1,684,1743,1222,0,0,5003055
1,685,1743,1222,0,0,6317631
1,686,1743,1222,0,0,6317631
1,687,1743,1222,0,0,5330736
1,688,1743,1222,0,0,4935978
1,689,1743,1222,0,0,4935978
1,690,1743,1222,0,0,4935978
1,691,1743,1222,0,0,5136424
1,692,1743,1222,0,0,5136424
1,693,1743,1222,0,0,5662768
1,694,1743,1222,0,0,6123319
1,695,1743,1222,0,0,6123319
1,696,1743,1222,0,0,7176007
1,697,1743,1222,0,0,10396797
1,698,1743,1222,0,0,11581071
1,699,1743,1222,0,0,8557660
1,700,1743,1222,0,0,8557660
1,701,1743,1222,0,0,8753506
1,702,1743,1222,0,0,8753506
1,703,1743,1222,0,0,8753506
1,704,1743,1222,0,0,8753506
1,705,1743,1222,0,0,8161369
1,706,1743,1222,0,0,8161369
1,707,1743,1222,0,0,8161369
1,708,1743,1222,0,0,8161369
1,709,1743,1222,0,0,6913612
1,710,1743,1222,0,0,6913612
1,711,1743,1222,0,0,6717255
1,712,1743,1222,0,0,6848841
1,713,1743,1222,0,0,6848841
1,714,1743,1222,0,0,6388290
1,715,1743,1222,0,0,6388290
1,716,1743,1222,0,0,6388290
1,717,1743,1222,0,0,6388290
1,718,1743,1222,0,0,6783811
1,719,1743,1222,0,0,6783811
1,720,1743,1222,0,0,7244362
1,721,1743,1222,0,0,8229722
1,722,1743,1222,0,0,8229722
1,723,1743,1222,0,0,8229722
1,724,1743,1222,0,0,8361308
1,725,1743,1222,0,0,8361308
1,726,1743,1222,0,0,8427101
1,727,1740,1206,2.1,0.011,5792580
1,728,1740,1206,0,0,5858373
1,729,1740,1206,0,0,5397822
1,730,1740,1206,0,0,5332029
1,731,1740,1206,0,0,4871478
1,732,1740,1206,0,0,4543537
1,733,1740,1206,0,0,4540716
1,734,1740,1206,0,0,4277544
1,735,1740,1206,0,0,4211751
1,736,1740,1206,0,0,3948579
1,737,1740,1206,0,0,3948579
1,738,1740,1206,0,0,3948579
1,739,1740,1206,0,0,3290649
1,740,1740,1206,0,0,3290649
1,741,1740,1206,0,0,3290649
1,742,1740,1206,0,0,3290649
1,743,1740,1206,0,0,3290649
1,744,1740,1206,0,0,3290649
1,745,1740,1206,0,0,3422235
1,746,1740,1206,0,0,3422235
1,747,1740,1206,0,0,3356442
1,748,1740,1206,0,0,3356442
1,749,1740,1206,0,0,3619614
1,750,1740,1206,0,0,3619614
1,751,1740,1206,0,0,3751200
1,752,1740,1206,0,0,3816993
1,753,1740,1206,0,0,3816993
1,754,1740,1206,0,0,3883040
1,755,1740,1203,0.387,0.002,3553821
1,756,1740,1203,0,0,3619614
1,757,1740,1203,0,0,2699305
1,758,1740,1203,0,0,2699305
1,759,1740,1203,0,0,2699305
1,760,1740,1203,0,0,3291694
1,761,1740,1203,0,0,3291694
1,762,1740,1203,0,0,3291694
1,763,1740,1203,0,0,3291694
1,764,1740,1203,0,0,3555116
1,765,1740,1203,0,0,3621159
1,766,1740,1203,0,0,3423780
