latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
55.937312,-4.405537,0.30,0.50,0.40,0.29,0.30,0.30,0.40,0.29,0,2021-05-22 13:07:52.880,2021-05-22 14:07:52.880,17,0,0,16.655,55.937315,-4.405539,0.00,0.00,-0.40,2.30,0.60,168.30,0,1,0,93,100,-4962,3275,16655,2964.50,4,TakeOff,1,0,0,0,0,0,0,1621688872880,4269,4248,4254,4250,0,0,27,Litchi_4.18.0-g,CJTMAVIC,163DFAS001K45C,0VECFAK0072T52,0P2AFB353405ER,,0,0,0,-23.00,6.00,1683.00,0.00,0.00,1696.00,11,3.00,4.00,2.86,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0
55.937312,-4.405537,0.30,0.50,0.40,0.30,0.30,0.30,0.40,0.30,104,2021-05-22 13:07:52.984,2021-05-22 14:07:52.984,17,0,0,16.655,55.937315,-4.405539,0.00,0.00,-0.40,1.90,0.60,168.30,0,1,0,93,100,-4962,3275,16655,2964.50,4,TakeOff,1,0,0,0,0,0,0,1621688872984,4269,4248,4254,4250,0,0,27,,,,,,,0,0,0,-19.00,6.00,1683.00,0.00,0.00,1696.00,11,3.00,4.00,2.96,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
55.937312,-4.405536,0.40,0.60,0.40,0.31,0.40,0.40,0.40,0.31,192,2021-05-22 13:07:53.073,2021-05-22 14:07:53.073,17,0,0,16.655,55.937315,-4.405539,0.00,0.00,-0.40,1.70,0.80,168.20,0,1,0,93,100,-4962,3275,16655,2964.50,4,TakeOff,1,0,0,0,0,0,0,1621688873072,4269,4248,4254,4250,0,0,27,,,,,,,0,0,0,-17.00,8.00,1682.00,0.00,0.00,1696.00,11,4.00,4.00,3.07,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
55.937312,-4.405536,0.40,0.60,0.50,0.33,0.40,0.40,0.50,0.33,305,2021-05-22 13:07:53.185,2021-05-22 14:07:53.185,17,0,0,16.563,55.937315,-4.405539,0.00,0.00,-0.50,1.80,1.10,168.30,0,1,0,93,100,-4792,3273,16563,2964.50,4,TakeOff,1,0,0,0,0,0,0,1621688873185,4269,4248,4254,4250,0,0,27,,,,,,,0,0,0,-18.00,11.00,1683.00,0.00,0.00,1696.00,11,4.00,5.00,3.30,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
55.937312,-4.405536,0.50,0.70,0.50,0.34,0.50,0.50,0.50,0.34,403,2021-05-22 13:07:53.283,2021-05-22 14:07:53.283,17,0,0,16.563,55.937315,-4.405539,0.00,0.00,-0.50,1.90,1.10,168.30,0,1,0,93,100,-4792,3273,16563,2964.50,4,TakeOff,1,0,0,0,0,0,0,1621688873283,4269,4248,4254,4250,0,0,27,,,,,,,0,0,0,-19.00,11.00,1683.00,0.00,0.00,1695.00,11,5.00,5.00,3.40,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
55.937312,-4.405536,0.50,0.70,0.50,0.34,0.50,0.50,0.50,0.34,508,2021-05-22 13:07:53.388,2021-05-22 14:07:53.388,17,0,0,16.563,55.937315,-4.405539,0.00,0.00,-0.50,2.10,0.70,168.30,0,1,0,93,100,-4792,3273,16563,2964.50,4,TakeOff,1,0,0,0,0,0,0,1621688873388,4269,4248,4254,4250,0,0,27,,,,,,,0,0,0,-21.00,7.00,1683.00,0.00,0.00,1695.00,11,5.00,5.00,3.36,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,5.9,0
55.937312,-4.405536,0.60,0.80,0.50,0.34,0.60,0.60,0.50,0.34,600,2021-05-22 13:07:53.480,2021-05-22 14:07:53.480,17,0,0,16.563,55.937315,-4.405539,0.00,0.00,-0.50,2.10,0.60,168.30,0,1,0,93,100,-4792,3273,16563,2964.50,4,TakeOff,1,0,0,0,0,0,0,1621688873480,4269,4248,4254,4250,0,0,27,,,,,,,0,0,0,-21.00,6.00,1683.00,0.00,0.00,1695.00,11,6.00,5.00,3.44,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,5.9,0
55.937312,-4.405536,0.70,0.90,0.50,0.36,0.70,0.70,0.50,0.36,701,2021-05-22 13:07:53.582,2021-05-22 14:07:53.582,17,0,0,16.563,55.937315,-4.405539,0.00,0.00,-0.50,1.90,0.60,168.30,0,1,0,93,100,-4792,3273,16563,2964.50,4,TakeOff,1,0,0,0,0,0,0,1621688873581,4269,4248,4254,4250,0,0,27,,,,,,,0,0,0,-19.00,6.00,1683.00,0.00,0.00,1695.00,11,7.00,5.00,3.58,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,5.3,0
55.937312,-4.405536,0.70,0.90,0.50,0.37,0.70,0.70,0.50,0.37,804,2021-05-22 13:07:53.684,2021-05-22 14:07:53.684,17,0,0,16.563,55.937315,-4.405539,0.00,0.00,-0.50,1.80,0.70,168.20,0,1,0,93,100,-4792,3273,16563,2964.50,4,TakeOff,1,0,0,0,0,0,0,1621688873684,4269,4248,4254,4250,0,0,27,,,,,,,0,0,0,-18.00,7.00,1682.00,0.00,0.00,1695.00,11,7.00,5.00,3.66,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,5.3,0
55.937312,-4.405536,0.80,1.00,0.50,0.37,0.80,0.80,0.50,0.37,900,2021-05-22 13:07:53.780,2021-05-22 14:07:53.780,17,0,0,16.563,55.937315,-4.405539,0.00,0.00,-0.50,1.90,0.80,168.20,0,1,0,93,100,-4792,3273,16563,2964.50,4,TakeOff,1,0,0,0,0,0,0,1621688873780,4269,4248,4254,4250,0,0,27,,,,,,,0,0,0,-19.00,8.00,1682.00,0.00,0.00,1695.00,11,8.00,5.00,3.70,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,5.3,0
