latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
55.884970,-4.271844,0.50,0.60,0.51,0.04,0.50,0.50,0.51,0.04,0,2022-09-29 12:40:55.857,2022-09-29 13:40:55.857,20,0,0,15.777,55.884970,-4.271844,0.00,-0.10,-0.50,0.10,2.50,5.20,0,1,0,66,100,-3532,2183,15777,3107.50,13,P-GPS,1,1,0,0,0,0,0,1664455255857,3977,3971,3977,3970,0,0,27,Litchi_4.24.1-g,CJTMAVIC,163DFAS001K45C,0VECFAK0072T52,0P2AFAL5340E87,,0,0,0,-1.00,25.00,52.00,0.00,0.00,-46.00,6,5.00,5.10,0.38,0.00,-1.00,-5.00,0,,,100,100,0,2,0,0,0,2,1,,,,null,0.0,0.0,0.0,0.0,0.0,0.0,0
55.884970,-4.271844,0.50,0.60,0.32,0.04,0.50,0.50,0.51,0.04,93,2022-09-29 12:40:55.950,2022-09-29 13:40:55.950,20,0,0,15.595,55.884970,-4.271844,0.00,-0.10,-0.30,-0.30,2.50,5.20,0,1,0,66,100,-7653,2182,15595,3108.50,13,P-GPS,1,1,0,0,0,0,0,1664455255950,3977,3971,3977,3970,0,0,27,,,,,,,0,0,0,3.00,25.00,52.00,0.00,0.00,-46.00,6,5.00,3.16,0.43,0.00,-1.00,-3.00,0,,,100,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.884970,-4.271844,0.60,0.60,0.20,0.03,0.60,0.60,0.51,0.04,194,2022-09-29 12:40:56.051,2022-09-29 13:40:56.051,20,0,0,15.595,55.884970,-4.271844,0.00,0.00,-0.20,-0.40,2.50,5.20,0,1,0,66,100,-7653,2182,15595,3108.50,13,P-GPS,1,1,0,0,0,0,0,1664455256051,3977,3971,3977,3970,0,0,27,,,,,,,0,0,0,4.00,25.00,52.00,0.00,0.00,-46.00,6,6.00,2.00,0.32,0.00,0.00,-2.00,0,,,100,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.884970,-4.271844,0.60,0.70,0.10,0.04,0.60,0.60,0.51,0.04,309,2022-09-29 12:40:56.166,2022-09-29 13:40:56.166,20,0,0,15.595,55.884970,-4.271844,0.00,0.00,-0.10,-0.40,2.50,5.20,0,1,0,66,100,-7653,2182,15595,3108.50,13,P-GPS,1,1,0,0,0,0,0,1664455256166,3977,3971,3977,3970,0,0,27,,,,,,,0,0,0,4.00,25.00,52.00,0.00,0.00,-46.00,6,6.00,1.00,0.36,0.00,0.00,-1.00,0,,,100,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.884970,-4.271844,0.60,0.70,0.00,0.04,0.60,0.60,0.51,0.04,402,2022-09-29 12:40:56.259,2022-09-29 13:40:56.259,20,0,0,15.595,55.884970,-4.271844,0.00,0.00,0.00,-0.50,2.20,5.20,0,1,0,66,100,-7653,2182,15595,3108.50,13,P-GPS,1,1,0,0,0,0,0,1664455256259,3977,3971,3977,3970,0,0,27,,,,,,,0,0,0,5.00,22.00,52.00,0.00,0.00,-46.00,6,6.00,0.00,0.43,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.884970,-4.271844,0.60,0.70,0.00,0.04,0.60,0.60,0.51,0.04,507,2022-09-29 12:40:56.364,2022-09-29 13:40:56.364,20,0,0,15.595,55.884970,-4.271844,0.00,0.00,0.00,-0.60,2.10,5.20,0,1,0,66,100,-7653,2182,15595,3108.50,13,P-GPS,1,1,0,0,0,0,0,1664455256364,3977,3971,3977,3970,0,0,27,,,,,,,0,0,0,6.00,21.00,52.00,0.00,0.00,-46.00,6,6.00,0.00,0.44,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.884970,-4.271845,0.60,0.70,0.00,0.05,0.60,0.60,0.51,0.05,598,2022-09-29 12:40:56.455,2022-09-29 13:40:56.455,20,0,0,15.595,55.884970,-4.271844,0.00,0.00,0.00,-0.60,2.70,5.20,0,1,0,66,100,-7653,2182,15595,3108.50,13,P-GPS,1,1,0,0,0,0,0,1664455256455,3977,3971,3977,3970,0,0,27,,,,,,,0,0,0,6.00,27.00,52.00,0.00,0.00,-46.00,6,6.00,0.00,0.52,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.884970,-4.271845,0.60,0.70,0.00,0.05,0.60,0.60,0.51,0.05,700,2022-09-29 12:40:56.557,2022-09-29 13:40:56.557,20,0,0,15.595,55.884970,-4.271844,0.00,0.00,0.00,-0.20,2.70,5.20,0,1,0,66,100,-7653,2182,15595,3108.50,13,P-GPS,1,1,0,0,0,0,0,1664455256557,3977,3971,3977,3970,0,0,27,,,,,,,0,0,0,2.00,27.00,52.00,0.00,0.00,-46.00,6,6.00,0.00,0.54,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,1,,,,,4.7,0.0,0.0,0.0,0.0,0.0,0
55.884970,-4.271845,0.60,0.70,0.00,0.05,0.60,0.60,0.51,0.05,804,2022-09-29 12:40:56.661,2022-09-29 13:40:56.661,20,0,0,15.595,55.884970,-4.271844,0.00,0.00,0.00,-0.10,2.50,5.30,0,1,0,66,100,-7653,2182,15595,3108.50,13,P-GPS,1,1,0,0,0,50,0,1664455256661,3977,3971,3977,3970,0,0,27,,,,,,,0,0,0,1.00,25.00,53.00,0.00,0.00,-46.00,6,6.00,0.00,0.53,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,1,,,,,4.7,0.0,0.0,0.0,0.0,0.0,0
55.884970,-4.271845,0.60,0.60,0.00,0.05,0.60,0.60,0.51,0.05,892,2022-09-29 12:40:56.749,2022-09-29 13:40:56.749,20,0,0,15.595,55.884970,-4.271844,0.00,0.00,0.00,0.00,2.20,5.30,0,1,0,66,100,-7653,2182,15595,3108.50,13,P-GPS,1,1,0,0,0,0,0,1664455256749,3977,3971,3977,3970,0,0,27,,,,,,,0,0,0,-0.00,22.00,53.00,0.00,0.00,-46.00,6,6.00,0.00,0.52,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,1,,,,,4.7,0.0,0.0,0.0,0.0,0.0,0
