latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
55.940908,-4.406260,0.60,0.70,0.71,8.88,0.60,0.60,0.71,8.88,0,2022-09-13 11:28:00.685,2022-09-13 12:28:00.685,20,0,0,16.453,55.940907,-4.406263,0.00,0.10,-0.70,0.80,-3.70,-5.40,0,1,0,98,100,-1776,3218,16453,3007.50,11,P-GPS,1,0,0,-245,299,0,0,1663068480685,4129,4095,4100,4129,0,0,27,Litchi_4.24.1-g,CJTMAVIC,163DFAS001K45C,0VECFAK0072T52,0P2AFAL5340E87,,0,0,0,-8.00,-37.00,-54.00,0.00,0.00,-35.00,6,6.00,7.07,88.80,0.00,1.00,-7.00,0,,,100,100,0,2,0,0,0,2,2,,,,null,0.0,7.1,0.0,0.0,0.0,0.0,0
55.940908,-4.406260,0.70,0.70,0.71,8.88,0.70,0.70,0.71,8.88,100,2022-09-13 11:28:00.785,2022-09-13 12:28:00.785,20,0,0,16.453,55.940907,-4.406263,0.00,0.10,-0.70,0.70,-5.60,-5.30,0,1,0,98,100,-1776,3218,16453,3007.50,11,P-GPS,1,0,0,-290,300,0,0,1663068480785,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-7.00,-56.00,-53.00,0.00,0.00,-35.00,6,7.00,7.07,88.82,0.00,1.00,-7.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,7.1,0.0,0.0,0.0,0.0,0
55.940908,-4.406260,0.70,0.80,0.70,8.87,0.70,0.70,0.71,8.88,195,2022-09-13 11:28:00.880,2022-09-13 12:28:00.880,20,0,0,16.453,55.940907,-4.406263,0.00,0.00,-0.70,1.00,-7.70,-5.30,0,1,0,98,100,-1776,3218,16453,3007.50,11,P-GPS,1,0,0,-359,300,0,0,1663068480880,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-10.00,-77.00,-53.00,0.00,0.00,-35.00,6,7.00,7.00,88.66,0.00,0.00,-7.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,7.1,0.0,0.0,0.0,0.0,0
55.940908,-4.406260,0.80,0.90,0.60,8.86,0.80,0.80,0.71,8.88,297,2022-09-13 11:28:00.983,2022-09-13 12:28:00.982,20,0,0,16.453,55.940907,-4.406263,0.00,0.00,-0.60,0.40,-10.50,-5.30,0,1,0,98,100,-1776,3218,16453,3007.50,11,P-GPS,1,0,0,-390,301,0,0,1663068480982,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-4.00,-105.00,-53.00,0.00,0.00,-35.00,6,8.00,6.00,88.64,0.00,0.00,-6.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,7.1,0.0,0.0,0.0,0.0,0
55.940908,-4.406260,0.90,0.90,0.63,8.86,0.90,0.90,0.71,8.88,400,2022-09-13 11:28:01.085,2022-09-13 12:28:01.085,20,0,0,16.453,55.940907,-4.406263,0.00,-0.20,-0.60,0.50,-12.80,-5.40,0,1,0,98,100,-1776,3218,16453,3007.50,11,P-GPS,1,0,0,-403,301,0,0,1663068481085,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-5.00,-128.00,-54.00,0.00,0.00,-35.00,6,9.00,6.32,88.59,0.00,-2.00,-6.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,7.4,0.0,0.0,0.0,0.0,0
55.940908,-4.406261,1.00,1.00,0.67,8.86,1.00,1.00,0.71,8.88,507,2022-09-13 11:28:01.192,2022-09-13 12:28:01.192,20,0,0,16.453,55.940907,-4.406263,0.00,-0.30,-0.60,1.00,-13.50,-5.40,0,1,0,98,100,-1776,3218,16453,3007.50,11,P-GPS,1,0,0,-403,301,0,0,1663068481192,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-10.00,-135.00,-54.00,0.00,0.00,-35.00,6,10.00,6.71,88.55,0.00,-3.00,-6.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,7.4,0.0,0.0,0.0,0.0,0
55.940908,-4.406262,1.00,1.10,0.86,8.85,1.00,1.00,0.86,8.88,603,2022-09-13 11:28:01.289,2022-09-13 12:28:01.288,20,0,0,16.453,55.940907,-4.406263,0.00,-0.50,-0.70,1.40,-14.00,-5.40,0,1,0,98,100,-1776,3218,16453,3007.50,11,P-GPS,1,0,0,-399,301,0,0,1663068481288,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-14.00,-140.00,-54.00,0.00,0.00,-35.00,6,10.00,8.60,88.54,0.00,-5.00,-7.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,7.5,0.0,0.0,0.0,0.0,0
55.940908,-4.406263,1.10,1.20,0.99,8.85,1.10,1.10,0.99,8.88,703,2022-09-13 11:28:01.388,2022-09-13 12:28:01.388,20,0,0,16.453,55.940907,-4.406263,0.00,-0.70,-0.70,1.50,-14.10,-5.40,0,1,0,98,100,-1776,3218,16453,3007.50,11,P-GPS,1,0,0,-394,304,0,0,1663068481388,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-15.00,-141.00,-54.00,0.00,0.00,-35.00,6,11.00,9.90,88.48,0.00,-7.00,-7.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,7.5,0.0,0.0,0.0,0.0,0
55.940908,-4.406264,1.20,1.20,1.14,8.86,1.20,1.20,1.14,8.88,801,2022-09-13 11:28:01.487,2022-09-13 12:28:01.486,20,0,0,16.453,55.940907,-4.406263,0.00,-0.90,-0.70,1.50,-13.90,-5.40,0,1,0,98,100,-1776,3218,16453,3007.50,11,P-GPS,1,0,0,-389,305,0,0,1663068481486,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-15.00,-139.00,-54.00,0.00,0.00,-35.00,6,12.00,11.40,88.64,0.00,-9.00,-7.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,7.7,0.0,0.0,0.0,0.0,0
55.940908,-4.406266,1.20,1.30,1.30,8.86,1.20,1.20,1.30,8.88,904,2022-09-13 11:28:01.589,2022-09-13 12:28:01.589,20,0,0,16.453,55.940907,-4.406263,0.00,-1.10,-0.70,2.10,-13.90,-5.10,0,1,0,98,100,-1776,3218,16453,3007.50,11,P-GPS,1,0,0,-387,306,0,0,1663068481589,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-21.00,-139.00,-51.00,0.00,0.00,-35.00,6,12.00,13.04,88.61,0.00,-11.00,-7.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,7.7,0.0,0.0,0.0,0.0,0
55.940908,-4.406267,1.30,1.40,1.39,8.88,1.30,1.30,1.39,8.88,998,2022-09-13 11:28:01.684,2022-09-13 12:28:01.683,20,0,0,16.374,55.940907,-4.406263,0.00,-1.20,-0.70,2.40,-13.70,-5.00,0,1,0,98,100,-7291,3215,16374,3007.50,11,P-GPS,1,0,0,-384,308,0,0,1663068481683,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-24.00,-137.00,-50.00,0.00,0.00,-35.00,6,13.00,13.89,88.78,0.00,-12.00,-7.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.940908,-4.406270,1.40,1.40,1.57,8.88,1.40,1.40,1.57,8.88,1100,2022-09-13 11:28:01.785,2022-09-13 12:28:01.785,20,0,0,16.374,55.940907,-4.406263,0.00,-1.40,-0.70,2.60,-13.50,-4.40,0,1,0,98,100,-7291,3215,16374,3007.50,11,P-GPS,1,0,0,-372,310,0,0,1663068481785,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-26.00,-135.00,-44.00,0.00,0.00,-35.00,6,14.00,15.65,88.80,0.00,-14.00,-7.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.940908,-4.406272,1.50,1.50,1.66,8.92,1.50,1.50,1.66,8.92,1211,2022-09-13 11:28:01.897,2022-09-13 12:28:01.897,20,0,0,16.374,55.940907,-4.406263,0.00,-1.50,-0.70,2.70,-13.00,-4.20,0,1,0,98,100,-7291,3215,16374,3007.50,11,P-GPS,1,0,0,-343,313,0,0,1663068481896,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-27.00,-130.00,-42.00,0.00,0.00,-35.00,6,15.00,16.55,89.15,0.00,-15.00,-7.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.940908,-4.406274,1.50,1.60,1.84,8.93,1.50,1.50,1.84,8.93,1304,2022-09-13 11:28:01.990,2022-09-13 12:28:01.989,20,0,0,16.374,55.940907,-4.406263,0.00,-1.70,-0.70,2.90,-11.80,-3.50,0,1,0,98,100,-7291,3215,16374,3007.50,11,P-GPS,1,0,0,-336,314,0,0,1663068481989,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-29.00,-118.00,-35.00,0.00,0.00,-35.00,6,15.00,18.38,89.26,0.00,-17.00,-7.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.940909,-4.406277,1.60,1.70,1.93,9.01,1.60,1.60,1.93,9.01,1413,2022-09-13 11:28:02.099,2022-09-13 12:28:02.098,20,0,0,16.374,55.940907,-4.406263,0.00,-1.80,-0.70,3.10,-10.10,-3.10,0,1,0,98,100,-7291,3215,16374,3007.50,11,P-GPS,1,0,0,-335,315,0,0,1663068482098,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-31.00,-101.00,-31.00,0.00,0.00,-35.00,6,16.00,19.31,90.12,0.00,-18.00,-7.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.940909,-4.406280,1.70,1.80,2.06,9.04,1.70,1.70,2.06,9.04,1501,2022-09-13 11:28:02.187,2022-09-13 12:28:02.186,20,0,0,16.374,55.940907,-4.406263,0.00,-1.90,-0.80,3.10,-9.50,-2.70,0,1,0,98,100,-7291,3215,16374,3007.50,11,P-GPS,1,0,0,-335,317,0,0,1663068482186,4129,4095,4100,4129,0,0,27,,,,,,,0,0,0,-31.00,-95.00,-27.00,0.00,0.00,-35.00,6,17.00,20.62,90.35,0.00,-19.00,-8.00,0,,,100,100,0,2,0,0,0,2,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
