latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
55.954655,-4.401828,98.10,0.00,0.00,51.32,98.10,98.10,0.00,51.32,0,2022-09-19 10:41:41.690,2022-09-19 11:41:41.689,19,0,0,0.000,55.954469,-4.402580,0.00,0.00,0.00,2.80,-1.10,100.70,0,1,0,0,0,0,0,0,2731.50,0,P-GPS,1,0,0,0,0,0,0,1663584101689,0,0,0,0,0,0,27,Litchi_4.24.1-g,,,,null,,0,0,0,-28.00,-11.00,1007.00,-900.00,0.00,919.00,6,981.00,0.00,513.19,0.00,0.00,0.00,0,,,80,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954655,-4.401828,98.10,0.00,0.00,51.32,98.10,98.10,0.00,51.32,102,2022-09-19 10:41:41.792,2022-09-19 11:41:41.791,19,0,0,14.687,55.954469,-4.402580,0.00,0.00,0.00,2.90,-1.10,100.70,0,1,0,31,0,-7783,1005,14687,2731.50,0,P-GPS,1,0,0,0,0,0,0,1663584101791,0,0,0,0,0,0,27,Litchi_4.24.1-g,,,,null,,0,0,0,-29.00,-11.00,1007.00,-900.00,0.00,919.00,6,981.00,0.00,513.20,0.00,0.00,0.00,0,,,80,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954655,-4.401828,98.10,0.00,0.00,51.31,98.10,98.10,0.00,51.32,200,2022-09-19 10:41:41.889,2022-09-19 11:41:41.889,19,0,0,14.687,55.954469,-4.402580,0.00,0.00,0.00,2.90,-1.10,100.60,0,1,0,31,0,-7783,1005,14687,2731.50,0,P-GPS,1,0,0,0,0,0,0,1663584101889,0,0,0,0,0,0,27,Litchi_4.24.1-g,,,,null,,0,0,0,-29.00,-11.00,1006.00,-899.00,0.00,919.00,6,981.00,0.00,513.11,0.00,0.00,0.00,0,,,80,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954655,-4.401828,98.10,0.00,0.00,51.31,98.10,98.10,0.00,51.32,301,2022-09-19 10:41:41.991,2022-09-19 11:41:41.990,19,0,0,14.687,55.954469,-4.402580,0.00,0.00,0.00,2.90,-1.00,100.70,0,1,0,31,0,-7783,1005,14687,2731.50,0,P-GPS,1,0,0,0,0,0,0,1663584101990,0,0,0,0,0,0,27,Litchi_4.24.1-g,CJTMAVIC,,0VECFAK0072T52,0P2AFAL5340E87,,0,0,0,-29.00,-10.00,1007.00,-900.00,0.00,919.00,6,981.00,0.00,513.12,0.00,0.00,0.00,0,,,80,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954655,-4.401828,98.10,0.00,0.00,51.31,98.10,98.10,0.00,51.32,396,2022-09-19 10:41:42.086,2022-09-19 11:41:42.085,19,0,0,14.687,55.954469,-4.402580,0.00,0.00,0.00,2.90,-1.00,100.70,0,1,0,31,0,-7783,1005,14687,2731.50,0,P-GPS,1,0,0,0,0,0,0,1663584102085,0,0,0,0,0,0,27,Litchi_4.24.1-g,CJTMAVIC,163DFAS001K45C,0VECFAK0072T52,0P2AFAL5340E87,,0,0,0,-29.00,-10.00,1007.00,-900.00,0.00,919.00,6,981.00,0.00,513.11,0.00,0.00,0.00,0,,,80,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954655,-4.401828,98.10,0.00,0.00,51.31,98.10,98.10,0.00,51.32,496,2022-09-19 10:41:42.186,2022-09-19 11:41:42.185,19,0,0,14.687,55.954469,-4.402580,0.00,0.00,0.00,2.90,-1.10,100.70,0,1,0,31,0,-7783,1005,14687,2731.50,0,P-GPS,1,0,0,0,0,0,0,1663584102185,0,0,0,0,0,0,27,,,,,,,0,0,0,-29.00,-11.00,1007.00,-900.00,0.00,919.00,6,981.00,0.00,513.11,0.00,0.00,0.00,0,,,80,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954655,-4.401828,98.10,0.00,0.00,51.30,98.10,98.10,0.00,51.32,599,2022-09-19 10:41:42.288,2022-09-19 11:41:42.288,19,0,0,14.687,55.954469,-4.402580,0.00,0.00,0.00,2.90,-1.30,100.70,0,1,0,31,0,-7783,1005,14687,2731.50,0,P-GPS,1,0,0,0,0,0,0,1663584102288,0,0,0,0,0,0,27,,,,,,,0,0,0,-29.00,-13.00,1007.00,-900.00,0.00,919.00,6,981.00,0.00,513.01,0.00,0.00,0.00,0,,,80,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954655,-4.401828,98.10,0.00,0.00,51.30,98.10,98.10,0.00,51.32,694,2022-09-19 10:41:42.384,2022-09-19 11:41:42.384,19,0,0,14.687,55.954469,-4.402580,0.00,0.00,0.00,2.90,-1.30,100.70,0,1,0,31,0,-7783,1005,14687,2731.50,0,P-GPS,1,0,0,0,0,0,0,1663584102383,0,0,0,0,0,0,27,,,,,,,0,0,0,-29.00,-13.00,1007.00,-899.00,0.00,919.00,6,981.00,0.00,513.00,0.00,0.00,0.00,0,,,80,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954655,-4.401828,98.10,0.00,0.00,51.30,98.10,98.10,0.00,51.32,796,2022-09-19 10:41:42.485,2022-09-19 11:41:42.485,19,0,0,14.687,55.954469,-4.402580,0.00,0.00,0.00,2.90,-1.30,100.70,0,1,0,31,0,-7783,1005,14687,2731.50,0,P-GPS,1,0,0,0,0,0,0,1663584102485,0,0,0,0,0,0,27,,,,,,,0,0,0,-29.00,-13.00,1007.00,-899.00,0.00,919.00,6,981.00,0.00,513.02,0.00,0.00,0.00,0,,,80,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954655,-4.401828,98.10,0.00,0.00,51.30,98.10,98.10,0.00,51.32,901,2022-09-19 10:41:42.591,2022-09-19 11:41:42.590,19,0,0,14.687,55.954469,-4.402580,0.00,0.00,0.00,2.90,-1.40,100.70,0,1,0,31,0,-7783,1005,14687,2731.50,0,P-GPS,1,0,0,0,0,0,0,1663584102590,0,0,0,0,0,0,27,,,,,,,0,0,0,-29.00,-14.00,1007.00,-900.00,0.00,919.00,6,981.00,0.00,513.01,0.00,0.00,0.00,0,,,80,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
