latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
55.937767,-4.406285,6.50,5.70,0.00,4.57,6.50,6.50,0.00,4.57,0,2021-04-17 12:21:48.279,2021-04-17 13:21:48.278,17,0,0,14.944,55.937778,-4.406356,0.00,0.00,0.00,-0.80,0.20,155.60,0,1,0,0,100,0,0,14944,3116.50,0,P-GPS,1,0,0,0,0,0,0,1618662108278,0,0,0,0,0,0,27,Litchi_4.18.0-g,,,,null,,0,0,0,8.00,2.00,1556.00,-900.00,0.00,1490.00,6,65.00,0.00,45.71,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0
55.937767,-4.406285,6.50,5.70,0.00,4.59,6.50,6.50,0.00,4.59,118,2021-04-17 12:21:48.396,2021-04-17 13:21:48.396,17,0,0,14.944,55.937778,-4.406356,0.00,0.00,0.00,-0.80,0.40,155.60,0,1,0,0,100,0,0,14944,3116.50,0,P-GPS,1,0,0,0,0,0,0,1618662108396,0,0,0,0,0,0,27,Litchi_4.18.0-g,,,,null,,0,0,0,8.00,4.00,1556.00,-900.00,0.00,1490.00,6,65.00,0.00,45.87,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0
55.937767,-4.406285,6.50,5.70,0.00,4.60,6.50,6.50,0.00,4.60,303,2021-04-17 12:21:48.581,2021-04-17 13:21:48.581,17,0,0,14.944,55.937778,-4.406356,0.00,0.00,0.00,-0.80,0.40,155.60,0,1,0,0,100,0,0,14944,3116.50,0,P-GPS,1,0,0,0,0,0,0,1618662108581,0,0,0,0,0,0,27,Litchi_4.18.0-g,CJTMAVIC,,,null,,0,0,0,8.00,4.00,1556.00,-900.00,0.00,1490.00,6,65.00,0.00,46.03,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0
55.937767,-4.406285,6.50,5.70,0.00,4.61,6.50,6.50,0.00,4.61,407,2021-04-17 12:21:48.685,2021-04-17 13:21:48.685,17,0,0,14.944,55.937778,-4.406356,0.00,0.00,0.00,-0.90,0.50,155.70,0,1,0,0,100,0,0,14944,3116.50,0,P-GPS,1,0,0,0,0,0,0,1618662108685,0,0,0,0,0,0,27,Litchi_4.18.0-g,CJTMAVIC,163DFAS001K45C,0VECFAK0072T52,0P2AFAL5340E87,,0,0,0,9.00,5.00,1557.00,-900.00,0.00,1490.00,6,65.00,0.00,46.06,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0
55.937767,-4.406285,6.50,5.70,0.00,4.61,6.50,6.50,0.00,4.61,507,2021-04-17 12:21:48.785,2021-04-17 13:21:48.785,17,0,0,14.944,55.937778,-4.406356,0.00,0.00,0.00,-1.10,0.50,155.70,0,1,0,0,100,0,0,14944,3116.50,0,P-GPS,1,0,0,0,0,0,0,1618662108785,0,0,0,0,0,0,27,,,,,,,0,0,0,11.00,5.00,1557.00,-900.00,0.00,1490.00,6,65.00,0.00,46.13,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
55.937767,-4.406284,6.50,5.70,0.00,4.62,6.50,6.50,0.00,4.62,603,2021-04-17 12:21:48.881,2021-04-17 13:21:48.881,17,0,0,14.944,55.937778,-4.406356,0.00,0.00,0.00,-1.20,0.50,155.70,0,1,0,0,100,0,0,14944,3116.50,0,P-GPS,1,0,0,0,0,0,0,1618662108881,0,0,0,0,0,0,27,,,,,,,0,0,0,12.00,5.00,1557.00,-900.00,0.00,1490.00,6,65.00,0.00,46.16,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
55.937767,-4.406284,6.50,5.70,0.00,4.62,6.50,6.50,0.00,4.62,708,2021-04-17 12:21:48.986,2021-04-17 13:21:48.986,17,0,0,14.944,55.937778,-4.406356,0.00,0.00,0.00,-1.20,0.40,155.60,0,1,0,0,100,0,0,14944,3116.50,0,P-GPS,1,0,0,0,0,0,0,1618662108986,0,0,0,0,0,0,27,,,,,,,0,0,0,12.00,4.00,1556.00,-900.00,0.00,1490.00,6,65.00,0.00,46.18,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
55.937767,-4.406284,6.50,5.70,0.00,4.62,6.50,6.50,0.00,4.62,803,2021-04-17 12:21:49.081,2021-04-17 13:21:49.081,17,0,0,14.944,55.937778,-4.406356,0.00,0.00,0.00,-1.20,0.50,155.70,0,1,0,0,100,0,0,14944,3116.50,0,P-GPS,1,0,0,0,0,0,0,1618662109081,0,0,0,0,0,0,27,,,,,,,0,0,0,12.00,5.00,1557.00,-900.00,0.00,1490.00,6,65.00,0.00,46.22,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
55.937767,-4.406284,6.50,5.70,0.00,4.63,6.50,6.50,0.00,4.63,903,2021-04-17 12:21:49.182,2021-04-17 13:21:49.181,17,0,0,14.944,55.937778,-4.406356,0.00,0.00,0.00,-1.20,0.70,155.70,0,1,0,0,100,0,0,14944,3116.50,0,P-GPS,1,0,0,0,0,0,0,1618662109181,0,0,0,0,0,0,27,,,,,,,0,0,0,12.00,7.00,1557.00,-900.00,0.00,1490.00,6,65.00,0.00,46.26,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
55.937767,-4.406284,6.50,5.70,0.00,4.63,6.50,6.50,0.00,4.63,1001,2021-04-17 12:21:49.279,2021-04-17 13:21:49.279,17,0,0,14.940,55.937778,-4.406356,0.00,0.00,0.00,-1.30,0.80,155.70,0,1,0,44,100,-7250,1556,14940,3116.50,0,P-GPS,1,0,0,0,0,0,0,1618662109279,0,0,0,0,0,0,27,,,,,,,0,0,0,13.00,8.00,1557.00,-900.00,0.00,1490.00,6,65.00,0.00,46.32,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
