latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
55.935442,-4.406828,30.40,0.00,0.00,108.41,30.40,30.40,0.00,108.41,0,2022-04-18 10:15:47.872,2022-04-18 11:15:47.872,18,0,0,0.000,55.936292,-4.407674,0.00,0.00,0.00,1.90,-4.20,-13.90,0,1,0,0,0,0,0,0,2731.50,0,P-GPS,1,0,0,0,0,0,0,1650276947872,0,0,0,0,0,0,27,Litchi_4.22.2-g,,,,null,,0,0,0,-19.00,-42.00,-139.00,-814.00,0.00,-31.00,6,304.00,0.00,1084.11,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935442,-4.406827,30.40,0.00,0.00,108.41,30.40,30.40,0.00,108.41,109,2022-04-18 10:15:47.981,2022-04-18 11:15:47.981,18,0,0,14.643,55.936292,-4.407674,0.00,0.00,0.00,1.80,-4.40,-13.80,0,1,0,0,0,-7826,0,14643,3086.50,0,P-GPS,1,0,0,0,0,0,0,1650276947981,0,0,0,0,0,0,27,Litchi_4.22.2-g,,,,null,,0,0,0,-18.00,-44.00,-138.00,-814.00,0.00,-31.00,6,304.00,0.00,1084.07,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935442,-4.406827,30.40,0.00,0.00,108.41,30.40,30.40,0.00,108.41,200,2022-04-18 10:15:48.072,2022-04-18 11:15:48.072,18,0,0,14.643,55.936292,-4.407674,0.00,0.00,0.00,1.70,-4.50,-13.90,0,1,0,0,0,-7826,0,14643,3086.50,0,P-GPS,1,1,0,0,0,0,0,1650276948072,0,0,0,0,0,0,27,Litchi_4.22.2-g,,,,null,,0,0,0,-17.00,-45.00,-139.00,-814.00,0.00,-31.00,6,304.00,0.00,1084.07,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935442,-4.406827,30.40,0.00,0.00,108.40,30.40,30.40,0.00,108.41,310,2022-04-18 10:15:48.182,2022-04-18 11:15:48.182,18,0,0,14.643,55.936292,-4.407674,0.00,0.00,0.00,1.70,-4.80,-13.80,0,1,0,0,0,-7826,0,14643,3086.50,0,P-GPS,1,1,0,0,0,0,0,1650276948182,0,0,0,0,0,0,27,Litchi_4.22.2-g,CJTMAVIC,163DFAS001K45C,0VECFAK0072T52,0P2AFAL5340E87,,0,0,0,-17.00,-48.00,-138.00,-814.00,0.00,-31.00,6,304.00,0.00,1084.01,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935443,-4.406827,30.40,0.00,0.00,108.40,30.40,30.40,0.00,108.41,403,2022-04-18 10:15:48.276,2022-04-18 11:15:48.275,18,0,0,14.643,55.936292,-4.407674,0.00,0.00,0.00,1.40,-4.70,-13.80,0,1,0,0,0,-7826,0,14643,3086.50,0,P-GPS,1,1,0,0,0,0,0,1650276948275,0,0,0,0,0,0,27,,,,,,,0,0,0,-14.00,-47.00,-138.00,-814.00,0.00,-31.00,6,304.00,0.00,1084.00,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935443,-4.406827,30.40,0.00,0.00,108.40,30.40,30.40,0.00,108.41,489,2022-04-18 10:15:48.362,2022-04-18 11:15:48.361,18,0,0,14.643,55.936292,-4.407674,0.00,0.00,0.00,1.30,-4.50,-13.80,0,1,0,0,0,-7826,0,14643,3086.50,0,P-GPS,1,1,0,0,0,0,0,1650276948361,0,0,0,0,0,0,27,,,,,,,0,0,0,-13.00,-45.00,-138.00,-814.00,0.00,-31.00,6,304.00,0.00,1083.98,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935443,-4.406827,30.40,0.00,0.00,108.40,30.40,30.40,0.00,108.41,601,2022-04-18 10:15:48.474,2022-04-18 11:15:48.473,18,0,0,14.643,55.936292,-4.407674,0.00,0.00,0.00,1.50,-4.40,-13.80,0,1,0,0,0,-7826,0,14643,3086.50,0,P-GPS,1,1,0,0,0,0,0,1650276948473,0,0,0,0,0,0,27,,,,,,,0,0,0,-15.00,-44.00,-138.00,-814.00,0.00,-31.00,6,304.00,0.00,1083.96,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935443,-4.406827,30.40,0.00,0.00,108.41,30.40,30.40,0.00,108.41,696,2022-04-18 10:15:48.568,2022-04-18 11:15:48.568,18,0,0,14.643,55.936292,-4.407674,0.00,0.00,0.00,1.60,-4.40,-13.80,0,1,0,0,0,-7826,0,14643,3086.50,0,P-GPS,1,1,0,0,0,0,0,1650276948568,0,0,0,0,0,0,27,,,,,,,0,0,0,-16.00,-44.00,-138.00,-814.00,0.00,-31.00,6,304.00,0.00,1084.09,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935443,-4.406827,30.30,0.00,0.00,108.41,30.40,30.40,0.00,108.41,795,2022-04-18 10:15:48.668,2022-04-18 11:15:48.667,18,0,0,14.643,55.936292,-4.407674,0.00,0.00,0.00,1.80,-4.30,-13.70,0,1,0,0,0,-7826,0,14643,3086.50,0,P-GPS,1,1,0,0,0,0,0,1650276948667,0,0,0,0,0,0,27,,,,,,,0,0,0,-18.00,-43.00,-137.00,-814.00,0.00,-31.00,6,303.00,0.00,1084.06,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935443,-4.406827,30.30,0.00,0.00,108.40,30.40,30.40,0.00,108.41,891,2022-04-18 10:15:48.763,2022-04-18 11:15:48.763,18,0,0,14.643,55.936292,-4.407674,0.00,0.00,0.00,2.20,-4.10,-13.80,0,1,0,0,0,-7826,0,14643,3086.50,0,P-GPS,1,1,0,0,0,0,0,1650276948763,0,0,0,0,0,0,27,,,,,,,0,0,0,-22.00,-41.00,-138.00,-814.00,0.00,-31.00,6,303.00,0.00,1084.04,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935443,-4.406827,30.30,0.00,0.00,108.40,30.40,30.40,0.00,108.41,992,2022-04-18 10:15:48.864,2022-04-18 11:15:48.864,18,0,0,14.643,55.936292,-4.407674,0.00,0.00,0.00,2.70,-4.00,-13.80,0,1,0,0,0,-7826,0,14643,3086.50,0,P-GPS,1,1,0,0,0,0,0,1650276948864,0,0,0,0,0,0,27,,,,,,,0,0,0,-27.00,-40.00,-138.00,-814.00,0.00,-31.00,6,303.00,0.00,1083.98,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935443,-4.406827,30.40,0.00,0.00,108.40,30.40,30.40,0.00,108.41,1094,2022-04-18 10:15:48.966,2022-04-18 11:15:48.966,18,0,0,14.648,55.936292,-4.407674,0.00,0.00,0.00,2.90,-4.00,-13.90,0,1,0,34,0,-7639,1136,14648,3086.50,6,P-GPS,1,1,0,0,0,0,0,1650276948966,0,0,0,0,0,0,27,,,,,,,0,0,0,-29.00,-40.00,-139.00,-814.00,0.00,-31.00,6,304.00,0.00,1084.00,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935443,-4.406827,30.30,0.00,0.00,108.39,30.40,30.40,0.00,108.41,1205,2022-04-18 10:15:49.077,2022-04-18 11:15:49.077,18,0,0,14.648,55.936292,-4.407674,0.00,0.00,0.00,2.90,-4.10,-13.90,0,1,0,34,0,-7639,1136,14648,3086.50,6,P-GPS,1,1,0,0,0,0,0,1650276949077,0,0,0,0,0,0,27,,,,,,,0,0,0,-29.00,-41.00,-139.00,-814.00,0.00,-31.00,6,303.00,0.00,1083.93,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935443,-4.406827,30.30,0.00,0.00,108.38,30.40,30.40,0.00,108.41,1299,2022-04-18 10:15:49.171,2022-04-18 11:15:49.171,18,0,0,14.648,55.936292,-4.407674,0.00,0.00,0.00,3.10,-4.00,-13.90,0,1,0,34,0,-7639,1136,14648,3086.50,6,P-GPS,1,1,0,0,0,0,0,1650276949171,0,0,0,0,0,0,27,,,,,,,0,0,0,-31.00,-40.00,-139.00,-814.00,0.00,-31.00,6,303.00,0.00,1083.83,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935443,-4.406827,30.40,0.00,0.00,108.38,30.40,30.40,0.00,108.41,1395,2022-04-18 10:15:49.267,2022-04-18 11:15:49.267,18,0,0,14.648,55.936292,-4.407674,0.00,0.00,0.00,3.40,-4.10,-13.80,0,1,0,34,0,-7639,1136,14648,3086.50,6,P-GPS,1,1,0,0,0,0,0,1650276949267,0,0,0,0,0,0,27,,,,,,,0,0,0,-34.00,-41.00,-138.00,-814.00,0.00,-31.00,6,304.00,0.00,1083.77,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935443,-4.406827,30.40,0.00,0.00,108.38,30.40,30.40,0.00,108.41,1498,2022-04-18 10:15:49.370,2022-04-18 11:15:49.370,18,0,0,14.648,55.936292,-4.407674,0.00,0.00,0.00,3.70,-4.50,-13.90,0,1,0,34,0,-7639,1136,14648,3086.50,6,P-GPS,1,1,0,0,0,0,0,1650276949370,0,0,0,0,0,0,27,,,,,,,0,0,0,-37.00,-45.00,-139.00,-814.00,0.00,-31.00,6,304.00,0.00,1083.76,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935443,-4.406827,30.30,0.00,0.00,108.37,30.40,30.40,0.00,108.41,1603,2022-04-18 10:15:49.479,2022-04-18 11:15:49.475,18,0,0,14.648,55.936292,-4.407674,0.00,0.00,0.00,3.80,-4.50,-14.00,0,1,0,34,0,-7639,1136,14648,3086.50,6,P-GPS,1,1,0,0,0,0,0,1650276949475,0,0,0,0,0,0,27,,,,,,,0,0,0,-38.00,-45.00,-140.00,-814.00,0.00,-31.00,6,303.00,0.00,1083.71,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.935443,-4.406827,30.30,0.00,0.00,108.37,30.40,30.40,0.00,108.41,1698,2022-04-18 10:15:49.571,2022-04-18 11:15:49.570,18,0,0,14.648,55.936292,-4.407674,0.00,0.00,0.00,3.60,-4.70,-14.00,0,1,0,34,0,-7639,1136,14648,3086.50,6,P-GPS,1,1,0,0,0,0,0,1650276949570,0,0,0,0,0,0,27,,,,,,,0,0,0,-36.00,-47.00,-140.00,-814.00,0.00,-31.00,6,303.00,0.00,1083.74,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
