latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
55.937901,-4.406460,0.50,0.60,1.00,0.14,0.50,0.50,1.00,0.14,0,2022-07-10 09:41:34.665,2022-07-10 10:41:34.664,19,0,0,16.706,55.937901,-4.406462,0.10,0.00,-1.00,1.50,1.30,56.20,0,1,0,97,100,-5041,3277,16706,3024.50,7,P-GPS,1,0,0,0,446,0,0,1657446094664,4288,4270,4283,4291,0,0,27,Litchi_4.24.1-g,CJTMAVIC,163DFAS001K45C,0VECFAK0072T52,0P2AFB25340AEP,,0,0,0,-15.00,13.00,562.00,0.00,0.00,576.00,6,5.00,10.05,1.41,1.00,0.00,-10.00,0,,,100,100,0,2,0,0,0,2,2,,,,null,5.2,12.2,0.0,0.0,0.0,0.0,0
55.937901,-4.406460,0.70,0.70,1.20,0.14,0.70,0.70,1.20,0.14,90,2022-07-10 09:41:34.754,2022-07-10 10:41:34.754,19,0,0,16.706,55.937901,-4.406462,0.10,0.00,-1.20,1.50,1.20,56.30,0,1,0,97,100,-5041,3277,16706,3024.50,7,P-GPS,1,0,0,0,446,0,0,1657446094754,4288,4270,4283,4291,0,0,27,,,,,,,0,0,0,-15.00,12.00,563.00,0.00,0.00,576.00,6,7.00,12.04,1.41,1.00,0.00,-12.00,0,,,100,100,0,2,0,0,0,2,2,,,,,5.2,12.2,0.0,0.0,0.0,0.0,0
55.937901,-4.406459,0.80,0.90,1.40,0.16,0.80,0.80,1.40,0.16,200,2022-07-10 09:41:34.865,2022-07-10 10:41:34.864,19,0,0,16.706,55.937901,-4.406462,0.10,0.00,-1.40,1.50,1.70,56.30,0,1,0,97,100,-5041,3277,16706,3024.50,7,P-GPS,1,0,0,0,487,0,0,1657446094864,4288,4270,4283,4291,0,0,27,,,,,,,0,0,0,-15.00,17.00,563.00,0.00,0.00,576.00,6,8.00,14.04,1.65,1.00,0.00,-14.00,0,,,100,100,0,2,0,0,0,2,2,,,,,5.2,12.2,0.0,0.0,0.0,0.0,0
55.937901,-4.406459,1.00,1.00,1.70,0.17,1.00,1.00,1.70,0.17,300,2022-07-10 09:41:34.964,2022-07-10 10:41:34.964,19,0,0,16.706,55.937901,-4.406462,0.00,0.00,-1.70,1.60,1.90,56.20,0,1,0,97,100,-5041,3277,16706,3024.50,7,P-GPS,1,0,0,0,497,0,0,1657446094964,4288,4270,4283,4291,0,0,27,,,,,,,0,0,0,-16.00,19.00,562.00,0.00,0.00,576.00,6,10.00,17.00,1.66,0.00,0.00,-17.00,0,,,100,100,0,2,0,0,0,2,2,,,,,5.3,12.6,0.0,0.0,0.0,0.0,0
55.937901,-4.406459,1.10,1.20,1.90,0.17,1.10,1.10,1.90,0.17,402,2022-07-10 09:41:35.066,2022-07-10 10:41:35.066,19,0,0,16.706,55.937901,-4.406462,0.00,0.00,-1.90,1.60,2.10,56.30,0,1,0,97,100,-5041,3277,16706,3024.50,7,P-GPS,1,0,0,0,504,0,0,1657446095066,4288,4270,4283,4291,0,0,27,,,,,,,0,0,0,-16.00,21.00,563.00,0.00,0.00,576.00,6,11.00,19.00,1.69,0.00,0.00,-19.00,0,,,100,100,0,2,0,0,0,2,2,,,,,5.3,12.6,0.0,0.0,0.0,0.0,0
55.937901,-4.406459,1.30,1.40,2.00,0.17,1.30,1.30,2.00,0.17,511,2022-07-10 09:41:35.176,2022-07-10 10:41:35.175,19,0,0,16.706,55.937901,-4.406462,0.00,0.00,-2.00,1.20,1.50,56.30,0,1,0,97,100,-5041,3277,16706,3024.50,7,P-GPS,1,0,0,0,503,0,0,1657446095175,4288,4270,4283,4291,0,0,27,,,,,,,0,0,0,-12.00,15.00,563.00,0.00,0.00,576.00,6,13.00,20.00,1.69,0.00,0.00,-20.00,0,,,100,100,0,2,0,0,0,2,2,,,,,5.4,12.8,0.0,0.0,0.0,0.0,0
55.937902,-4.406459,1.50,1.60,2.20,0.16,1.50,1.50,2.20,0.17,598,2022-07-10 09:41:35.262,2022-07-10 10:41:35.262,19,0,0,16.706,55.937901,-4.406462,0.00,0.00,-2.20,1.10,1.30,56.30,0,1,0,97,100,-5041,3277,16706,3024.50,7,P-GPS,1,0,0,0,504,0,0,1657446095262,4288,4270,4283,4291,0,0,27,,,,,,,0,0,0,-11.00,13.00,563.00,0.00,0.00,576.00,6,15.00,22.00,1.63,0.00,0.00,-22.00,0,,,100,100,0,2,0,0,0,2,2,,,,,5.4,12.8,0.0,0.0,0.0,0.0,0
55.937902,-4.406459,1.80,1.80,2.30,0.16,1.80,1.80,2.30,0.17,698,2022-07-10 09:41:35.363,2022-07-10 10:41:35.362,19,0,0,16.706,55.937901,-4.406462,0.00,0.00,-2.30,1.30,1.50,56.20,0,1,0,97,100,-5041,3277,16706,3024.50,7,P-GPS,1,0,0,0,508,0,0,1657446095362,4288,4270,4283,4291,0,0,27,,,,,,,0,0,0,-13.00,15.00,562.00,0.00,0.00,576.00,6,18.00,23.00,1.62,0.00,0.00,-23.00,0,,,100,100,0,2,0,0,0,2,2,,,,,5.8,13.2,0.0,0.0,0.0,0.0,0
55.937901,-4.406459,2.00,2.10,2.30,0.16,2.00,2.00,2.30,0.17,800,2022-07-10 09:41:35.464,2022-07-10 10:41:35.464,19,0,0,16.461,55.937901,-4.406462,0.00,0.00,-2.30,1.40,1.50,56.30,0,1,0,97,100,-7878,3273,16461,3025.50,7,P-GPS,1,0,0,0,514,0,0,1657446095464,4288,4270,4283,4291,0,0,27,,,,,,,0,0,0,-14.00,15.00,563.00,0.00,0.00,576.00,6,20.00,23.00,1.64,0.00,0.00,-23.00,0,,,100,100,0,2,0,0,0,2,2,,,,,5.8,13.2,0.0,0.0,0.0,0.0,0
55.937901,-4.406459,2.20,2.30,2.30,0.16,2.20,2.20,2.30,0.17,904,2022-07-10 09:41:35.569,2022-07-10 10:41:35.568,19,0,0,16.461,55.937901,-4.406462,0.00,0.00,-2.30,0.80,1.30,56.30,0,1,0,97,100,-7878,3273,16461,3025.50,7,P-GPS,1,0,0,0,512,0,0,1657446095568,4288,4270,4283,4291,0,0,27,,,,,,,0,0,0,-8.00,13.00,563.00,0.00,0.00,576.00,6,22.00,23.00,1.62,0.00,0.00,-23.00,0,,,100,100,0,2,0,0,0,2,2,,,,,6.1,0.0,0.0,0.0,0.0,0.0,0
