latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
55.952636,-4.403304,1.40,1.50,3.21,0.33,1.40,1.40,3.21,0.33,0,2022-10-02 10:35:31.651,2022-10-02 11:35:31.651,18,0,0,14.815,55.952636,-4.403309,0.00,0.20,-3.20,5.60,-0.30,72.40,0,1,0,25,100,-2912,843,14815,3104.50,9,P-GPS,1,0,0,0,660,0,0,1664706931651,3704,3702,3703,3690,0,0,27,Litchi_4.24.1-g,CJTMAVIC,163DFAS001K45C,0VECFAK0072T52,0P2AFB25340AEP,,0,0,0,-56.00,-3.00,724.00,97.00,0.00,686.00,6,14.00,32.06,3.27,0.00,2.00,-32.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,4.7,2.6,0.0,0.0,0.0,0.0,0
55.952636,-4.403304,1.70,1.90,3.61,0.35,1.70,1.70,3.61,0.35,101,2022-10-02 10:35:31.752,2022-10-02 11:35:31.752,18,0,0,14.815,55.952636,-4.403309,0.00,0.20,-3.60,5.40,-0.60,72.40,0,1,0,25,100,-2912,843,14815,3104.50,9,P-GPS,1,0,0,0,660,0,0,1664706931752,3704,3702,3703,3690,0,0,27,,,,,,,0,0,0,-54.00,-6.00,724.00,97.00,0.00,686.00,6,17.00,36.06,3.54,0.00,2.00,-36.00,0,,,100,100,0,2,0,0,0,2,0,,,,,4.7,2.6,0.0,0.0,0.0,0.0,0
55.952635,-4.403303,2.10,2.30,3.81,0.37,2.10,2.10,3.81,0.37,199,2022-10-02 10:35:31.851,2022-10-02 11:35:31.851,18,0,0,14.815,55.952636,-4.403309,0.00,0.20,-3.80,5.30,-0.90,72.20,0,1,0,25,100,-2912,843,14815,3104.50,9,P-GPS,1,0,0,0,660,0,0,1664706931850,3704,3702,3703,3690,0,0,27,,,,,,,0,0,0,-53.00,-9.00,722.00,97.00,0.00,686.00,6,21.00,38.05,3.72,0.00,2.00,-38.00,0,,,100,100,0,2,0,0,0,2,0,,,,,5.0,2.6,0.0,0.0,0.0,0.0,0
55.952635,-4.403303,2.50,2.70,4.00,0.39,2.50,2.50,4.00,0.39,302,2022-10-02 10:35:31.953,2022-10-02 11:35:31.953,18,0,0,14.815,55.952636,-4.403309,0.00,0.20,-4.00,5.20,-1.20,72.20,0,1,0,25,100,-2912,843,14815,3104.50,9,P-GPS,1,0,0,0,660,0,0,1664706931953,3704,3702,3703,3690,0,0,27,,,,,,,0,0,0,-52.00,-12.00,722.00,97.00,0.00,686.00,6,25.00,40.05,3.95,0.00,2.00,-40.00,0,,,100,100,0,2,0,0,0,2,0,,,,,5.0,2.6,0.0,0.0,0.0,0.0,0
55.952636,-4.403302,2.90,3.10,4.10,0.43,2.90,2.90,4.10,0.43,399,2022-10-02 10:35:32.051,2022-10-02 11:35:32.050,18,0,0,14.815,55.952636,-4.403309,0.00,0.20,-4.10,5.40,-1.10,72.30,0,1,0,25,100,-2912,843,14815,3104.50,9,P-GPS,1,0,0,0,604,0,0,1664706932050,3704,3702,3703,3690,0,0,27,,,,,,,0,0,0,-54.00,-11.00,723.00,97.00,0.00,686.00,6,29.00,41.05,4.25,0.00,2.00,-41.00,0,,,100,100,0,2,0,0,0,2,0,,,,,12.9,2.6,0.0,0.0,0.0,0.0,0
55.952636,-4.403302,3.30,3.50,4.00,0.45,3.30,3.30,4.10,0.45,502,2022-10-02 10:35:32.153,2022-10-02 11:35:32.153,18,0,0,14.815,55.952636,-4.403309,0.00,0.20,-4.00,5.40,-0.80,72.50,0,1,0,25,100,-2912,843,14815,3104.50,9,P-GPS,1,0,0,0,398,0,0,1664706932153,3704,3702,3703,3690,0,0,27,,,,,,,0,0,0,-54.00,-8.00,725.00,97.00,0.00,686.00,6,33.00,40.05,4.48,0.00,2.00,-40.00,0,,,100,100,0,2,0,0,0,2,0,,,,,12.9,2.6,0.0,0.0,0.0,0.0,0
55.952636,-4.403302,3.70,3.90,3.91,0.47,3.70,3.70,4.10,0.47,603,2022-10-02 10:35:32.255,2022-10-02 11:35:32.254,18,0,0,14.815,55.952636,-4.403309,0.00,0.20,-3.90,5.80,-0.90,72.50,0,1,0,25,100,-2912,843,14815,3104.50,9,P-GPS,1,0,0,0,234,0,0,1664706932254,3704,3702,3703,3690,0,0,27,,,,,,,0,0,0,-58.00,-9.00,725.00,97.00,0.00,686.00,6,37.00,39.05,4.70,0.00,2.00,-39.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,2.7,0.0,0.0,0.0,0.0,0
55.952635,-4.403301,4.10,4.20,3.71,0.49,4.10,4.10,4.10,0.49,700,2022-10-02 10:35:32.352,2022-10-02 11:35:32.351,18,0,0,14.815,55.952636,-4.403309,0.00,0.20,-3.70,6.30,-0.90,72.40,0,1,0,25,100,-2912,843,14815,3104.50,9,P-GPS,1,0,0,0,71,0,0,1664706932351,3704,3702,3703,3690,0,0,27,,,,,,,0,0,0,-63.00,-9.00,724.00,97.00,0.00,686.00,6,41.00,37.05,4.94,0.00,2.00,-37.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,2.7,0.0,0.0,0.0,0.0,0
55.952636,-4.403301,4.50,4.60,3.41,0.53,4.50,4.50,4.10,0.53,800,2022-10-02 10:35:32.451,2022-10-02 11:35:32.451,17,0,0,14.815,55.952636,-4.403309,0.00,0.20,-3.40,6.50,-1.00,72.40,0,1,0,25,100,-2912,843,14815,3104.50,9,P-GPS,1,0,0,0,0,0,0,1664706932451,3704,3702,3703,3690,0,0,27,,,,,,,0,0,0,-65.00,-10.00,724.00,97.00,0.00,686.00,6,45.00,34.06,5.35,0.00,2.00,-34.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.952636,-4.403300,4.80,4.90,3.11,0.56,4.80,4.80,4.10,0.56,902,2022-10-02 10:35:32.553,2022-10-02 11:35:32.553,17,0,0,14.481,55.952636,-4.403309,0.00,0.20,-3.10,6.70,-1.20,72.50,0,1,0,25,100,-10898,840,14481,3104.50,9,P-GPS,1,0,0,0,0,0,0,1664706932553,3704,3702,3703,3690,0,0,27,,,,,,,0,0,0,-67.00,-12.00,725.00,97.00,0.00,686.00,6,48.00,31.06,5.63,0.00,2.00,-31.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
