latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
55.888736,-4.272410,0.40,0.40,0.10,11.98,0.40,0.40,0.10,11.98,0,2022-09-29 11:05:44.903,2022-09-29 12:05:44.902,10,0,0,16.735,55.888736,-4.272411,0.00,0.00,-0.10,0.40,1.20,95.30,0,1,0,99,100,-4120,3297,16735,2929.50,13,TakeOff,1,0,0,0,0,0,0,1664449544902,4199,4175,4181,4181,0,0,27,Litchi_4.24.1-g,CJTMAVIC,163DFAS001K45C,0VECFAK0072T52,0P2AFAL5340E87,,0,0,0,-4.00,12.00,953.00,0.00,0.00,946.00,11,4.00,1.00,119.81,0.00,0.00,-1.00,0,,,100,100,0,2,0,0,0,2,2,,,,null,1.0,1.3,0.0,0.0,0.0,0.0,1
55.888736,-4.272410,0.40,0.40,0.20,11.98,0.40,0.40,0.20,11.98,91,2022-09-29 11:05:44.993,2022-09-29 12:05:44.993,10,0,0,16.735,55.888736,-4.272411,0.00,0.00,-0.20,0.30,1.20,95.20,0,1,0,99,100,-4120,3297,16735,2929.50,13,TakeOff,1,0,0,0,0,0,0,1664449544993,4199,4175,4181,4181,0,0,27,,,,,,,0,0,0,-3.00,12.00,952.00,0.00,0.00,947.00,11,4.00,2.00,119.75,0.00,0.00,-2.00,0,,,100,100,0,2,0,0,0,2,2,,,,,1.0,1.3,0.0,0.0,0.0,0.0,1
55.888736,-4.272410,0.40,0.40,0.30,11.98,0.40,0.40,0.30,11.98,190,2022-09-29 11:05:45.093,2022-09-29 12:05:45.092,10,0,0,16.735,55.888736,-4.272411,0.00,0.00,-0.30,0.20,1.60,95.20,0,1,0,99,100,-4120,3297,16735,2929.50,13,TakeOff,1,0,0,0,0,0,0,1664449545092,4199,4175,4181,4181,0,0,27,,,,,,,0,0,0,-2.00,16.00,952.00,0.00,0.00,947.00,11,4.00,3.00,119.83,0.00,0.00,-3.00,0,,,100,100,0,2,0,0,0,2,2,,,,,1.0,1.3,0.0,0.0,0.0,0.0,1
55.888736,-4.272410,0.40,0.50,0.30,11.98,0.40,0.40,0.30,11.98,291,2022-09-29 11:05:45.193,2022-09-29 12:05:45.193,10,0,0,16.735,55.888736,-4.272411,0.00,0.00,-0.30,0.10,1.80,95.20,0,1,0,99,100,-4120,3297,16735,2929.50,13,TakeOff,1,0,0,0,0,0,0,1664449545193,4199,4175,4181,4181,0,0,27,,,,,,,0,0,0,-1.00,18.00,952.00,0.00,0.00,947.00,11,4.00,3.00,119.78,0.00,0.00,-3.00,0,,,100,100,0,2,0,0,0,2,2,,,,,1.3,2.3,0.0,0.0,0.0,0.0,1
55.888736,-4.272411,0.50,0.50,0.40,11.96,0.50,0.50,0.40,11.98,389,2022-09-29 11:05:45.292,2022-09-29 12:05:45.291,10,0,0,16.735,55.888736,-4.272411,0.00,0.00,-0.40,0.10,1.80,95.20,0,1,0,99,100,-4120,3297,16735,2929.50,13,TakeOff,1,0,0,0,0,0,0,1664449545291,4199,4175,4181,4181,0,0,27,,,,,,,0,0,0,-1.00,18.00,952.00,0.00,0.00,948.00,11,5.00,4.00,119.62,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,2,2,,,,,1.3,2.3,0.0,0.0,0.0,0.0,1
55.888736,-4.272411,0.50,0.60,0.40,11.96,0.50,0.50,0.40,11.98,491,2022-09-29 11:05:45.393,2022-09-29 12:05:45.393,10,0,0,16.735,55.888736,-4.272411,0.00,0.00,-0.40,0.00,1.70,95.20,0,1,0,99,100,-4120,3297,16735,2929.50,13,TakeOff,1,0,0,0,0,0,0,1664449545393,4199,4175,4181,4181,0,0,27,,,,,,,0,0,0,-0.00,17.00,952.00,0.00,0.00,948.00,11,5.00,4.00,119.58,0.00,0.00,-4.00,0,,,100,100,0,2,0,0,0,2,2,,,,,1.3,2.3,0.0,0.0,0.0,0.0,1
55.888736,-4.272411,0.60,0.60,0.50,11.95,0.60,0.60,0.50,11.98,592,2022-09-29 11:05:45.495,2022-09-29 12:05:45.495,10,0,0,16.286,55.888736,-4.272411,0.00,0.00,-0.50,0.00,2.00,95.10,0,1,0,99,100,-7063,3295,16286,2929.50,13,TakeOff,1,0,0,0,0,0,0,1664449545494,4199,4175,4181,4181,0,0,27,,,,,,,0,0,0,-0.00,20.00,951.00,0.00,0.00,948.00,11,6.00,5.00,119.45,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,2,2,,,,,1.3,2.3,0.0,0.0,0.0,0.0,1
55.888736,-4.272411,0.60,0.70,0.50,11.94,0.60,0.60,0.50,11.98,691,2022-09-29 11:05:45.593,2022-09-29 12:05:45.593,10,0,0,16.286,55.888736,-4.272411,0.00,0.00,-0.50,0.10,2.00,95.10,0,1,0,99,100,-7063,3295,16286,2929.50,13,TakeOff,1,0,0,0,0,0,0,1664449545593,4199,4175,4181,4181,0,0,27,,,,,,,0,0,0,-1.00,20.00,951.00,0.00,0.00,948.00,11,6.00,5.00,119.43,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,2,2,,,,,2.9,2.3,0.0,0.0,0.0,0.0,1
55.888736,-4.272411,0.70,0.70,0.50,11.94,0.70,0.70,0.50,11.98,795,2022-09-29 11:05:45.697,2022-09-29 12:05:45.697,10,0,0,16.286,55.888736,-4.272411,0.00,0.00,-0.50,0.20,1.90,95.20,0,1,0,99,100,-7063,3295,16286,2929.50,13,TakeOff,1,0,0,0,0,0,0,1664449545697,4199,4175,4181,4181,0,0,27,,,,,,,0,0,0,-2.00,19.00,952.00,0.00,0.00,948.00,11,7.00,5.00,119.36,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,2,2,,,,,2.9,2.3,0.0,0.0,0.0,0.0,1
55.888736,-4.272411,0.70,0.80,0.50,11.94,0.70,0.70,0.50,11.98,890,2022-09-29 11:05:45.793,2022-09-29 12:05:45.792,10,0,0,16.286,55.888736,-4.272411,0.00,0.00,-0.50,0.20,1.60,95.10,0,1,0,99,100,-7063,3295,16286,2929.50,13,TakeOff,1,0,0,0,0,0,0,1664449545792,4199,4175,4181,4181,0,0,27,,,,,,,0,0,0,-2.00,16.00,951.00,0.00,0.00,948.00,11,7.00,5.00,119.35,0.00,0.00,-5.00,0,,,100,100,0,2,0,0,0,2,2,,,,,3.0,2.3,0.0,0.0,0.0,0.0,1
