latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
55.941084,-4.404963,50.10,0.00,0.00,86.77,50.10,50.10,0.00,86.77,0,2021-05-02 10:47:49.128,2021-05-02 11:47:49.127,18,0,0,15.217,55.940871,-4.406299,0.00,0.00,0.00,4.20,3.00,-175.70,0,1,0,0,0,0,1918,15217,3077.50,0,P-GPS,1,0,0,0,0,0,0,1619952469127,0,0,0,0,0,0,27,Litchi_4.18.0-g,,,,null,,0,0,0,-42.00,30.00,-1757.00,-628.00,0.00,-1628.00,6,501.00,0.00,867.70,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0
55.941084,-4.404964,50.10,0.00,0.00,86.76,50.10,50.10,0.00,86.77,72,2021-05-02 10:47:49.199,2021-05-02 11:47:49.199,18,0,0,15.217,55.940871,-4.406299,0.00,0.00,0.00,4.10,3.20,-175.70,0,1,0,0,0,0,1918,15217,3077.50,0,P-GPS,1,0,0,0,0,0,0,1619952469199,0,0,0,0,0,0,27,Litchi_4.18.0-g,,,,null,,0,0,0,-41.00,32.00,-1757.00,-628.00,0.00,-1628.00,6,501.00,0.00,867.63,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0
55.941084,-4.404964,50.10,0.00,0.00,86.77,50.10,50.10,0.00,86.77,268,2021-05-02 10:47:49.395,2021-05-02 11:47:49.395,18,0,0,15.217,55.940871,-4.406299,0.00,0.00,0.00,4.00,3.00,-175.70,0,1,0,0,0,0,1918,15217,3077.50,0,P-GPS,1,0,0,0,0,0,0,1619952469395,0,0,0,0,0,0,27,Litchi_4.18.0-g,,,,null,,0,0,0,-40.00,30.00,-1757.00,-628.00,0.00,-1628.00,6,501.00,0.00,867.66,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0
55.941084,-4.404964,50.10,0.00,0.00,86.77,50.10,50.10,0.00,86.77,358,2021-05-02 10:47:49.485,2021-05-02 11:47:49.485,18,0,0,15.217,55.940871,-4.406299,0.00,0.00,0.00,3.70,3.00,-175.70,0,1,0,0,0,0,1918,15217,3077.50,0,P-GPS,1,0,0,0,0,0,0,1619952469485,0,0,0,0,0,0,27,Litchi_4.18.0-g,CJTMAVIC,163DFAS001K45C,0VECFAK0072T52,0P2AFAL5340E87,,0,0,0,-37.00,30.00,-1757.00,-628.00,0.00,-1628.00,6,501.00,0.00,867.66,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0
55.941084,-4.404964,50.20,0.00,0.00,86.77,50.20,50.20,0.00,86.77,456,2021-05-02 10:47:49.583,2021-05-02 11:47:49.583,18,0,0,15.217,55.940871,-4.406299,0.00,0.00,0.00,3.70,3.00,-175.70,0,1,0,0,0,0,1918,15217,3077.50,0,P-GPS,1,0,0,0,0,0,0,1619952469583,0,0,0,0,0,0,27,,,,,,,0,0,0,-37.00,30.00,-1757.00,-628.00,0.00,-1628.00,6,502.00,0.00,867.69,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
55.941084,-4.404964,50.20,0.00,0.00,86.77,50.20,50.20,0.00,86.77,560,2021-05-02 10:47:49.687,2021-05-02 11:47:49.687,18,0,0,15.217,55.940871,-4.406299,0.00,0.00,0.00,3.80,3.30,-175.60,0,1,0,0,0,0,1918,15217,3077.50,0,P-GPS,1,0,0,0,0,0,0,1619952469687,0,0,0,0,0,0,27,,,,,,,0,0,0,-38.00,33.00,-1756.00,-628.00,0.00,-1628.00,6,502.00,0.00,867.69,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
55.941084,-4.404963,50.20,0.00,0.00,86.77,50.20,50.20,0.00,86.77,673,2021-05-02 10:47:49.801,2021-05-02 11:47:49.800,18,0,0,15.217,55.940871,-4.406299,0.00,0.00,0.00,3.90,3.30,-175.70,0,1,0,0,0,0,1918,15217,3077.50,0,P-GPS,1,0,0,0,0,0,0,1619952469800,0,0,0,0,0,0,27,,,,,,,0,0,0,-39.00,33.00,-1757.00,-628.00,0.00,-1628.00,6,502.00,0.00,867.71,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
55.941084,-4.404964,50.20,0.00,0.00,86.77,50.20,50.20,0.00,86.77,763,2021-05-02 10:47:49.890,2021-05-02 11:47:49.890,18,0,0,15.217,55.940871,-4.406299,0.00,0.00,0.00,3.80,3.10,-175.70,0,1,0,0,0,0,1918,15217,3077.50,0,P-GPS,1,0,0,0,0,0,0,1619952469890,0,0,0,0,0,0,27,,,,,,,0,0,0,-38.00,31.00,-1757.00,-628.00,0.00,-1628.00,6,502.00,0.00,867.70,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
55.941084,-4.404964,50.10,0.00,0.00,86.77,50.20,50.20,0.00,86.77,849,2021-05-02 10:47:49.976,2021-05-02 11:47:49.976,18,0,0,15.229,55.940871,-4.406299,0.00,0.00,0.00,3.60,2.70,-175.80,0,1,0,56,100,-7165,1916,15229,3077.50,0,P-GPS,1,0,0,0,0,0,0,1619952469976,0,0,0,0,0,0,27,,,,,,,0,0,0,-36.00,27.00,-1758.00,-628.00,0.00,-1628.00,6,501.00,0.00,867.69,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
55.941084,-4.404964,50.10,0.00,0.00,86.77,50.20,50.20,0.00,86.77,958,2021-05-02 10:47:50.086,2021-05-02 11:47:50.085,18,0,0,15.229,55.940871,-4.406299,0.00,0.00,0.00,3.50,2.60,-175.70,0,1,0,56,100,-7165,1916,15229,3077.50,0,P-GPS,1,0,0,0,0,0,0,1619952470085,0,0,0,0,0,0,27,,,,,,,0,0,0,-35.00,26.00,-1757.00,-628.00,0.00,-1628.00,6,501.00,0.00,867.68,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0
