latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
55.937800,-4.406358,0.60,0.60,1.40,0.04,0.60,0.60,1.40,0.04,0,2021-04-17 12:51:45.384,2021-04-17 13:51:45.384,16,0,0,13.979,55.937800,-4.406358,0.10,0.00,-1.40,-1.40,2.30,106.70,0,1,0,32,100,-4826,1150,13979,2910.50,0,P-GPS,1,1,0,0,567,0,0,1618663905384,3688,3668,3658,3666,0,0,27,Litchi_4.18.0-g,CJTMAVIC,163DFAS001K45C,0VECFAK0072T52,0P2AFB353405ER,,0,0,0,14.00,23.00,1067.00,0.00,0.00,1073.00,6,6.00,14.04,0.44,1.00,0.00,-14.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,4.0,0
55.937800,-4.406358,0.80,0.80,1.70,0.06,0.80,0.80,1.70,0.06,106,2021-04-17 12:51:45.490,2021-04-17 13:51:45.490,16,0,0,13.979,55.937800,-4.406358,0.10,0.00,-1.70,-1.30,2.30,106.80,0,1,0,32,100,-4826,1150,13979,2910.50,0,P-GPS,1,1,0,0,580,0,0,1618663905490,3688,3668,3658,3666,0,0,27,,,,,,,0,0,0,13.00,23.00,1068.00,0.00,0.00,1073.00,6,8.00,17.03,0.61,1.00,0.00,-17.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,4.0,0
55.937800,-4.406358,1.00,1.00,2.00,0.08,1.00,1.00,2.00,0.08,191,2021-04-17 12:51:45.575,2021-04-17 13:51:45.575,17,0,0,13.979,55.937800,-4.406358,0.10,0.00,-2.00,-1.00,2.60,106.70,0,1,0,32,100,-4826,1150,13979,2910.50,0,P-GPS,1,1,0,0,583,0,0,1618663905575,3688,3668,3658,3666,0,0,27,,,,,,,0,0,0,10.00,26.00,1067.00,0.00,0.00,1073.00,6,10.00,20.02,0.77,1.00,0.00,-20.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,4.0,0
55.937801,-4.406358,1.20,1.20,2.40,0.09,1.20,1.20,2.40,0.09,282,2021-04-17 12:51:45.667,2021-04-17 13:51:45.666,17,0,0,13.398,55.937800,-4.406358,0.10,0.00,-2.40,-0.90,2.50,106.70,0,1,0,32,100,-9621,1148,13398,2910.50,0,P-GPS,1,1,0,0,576,0,0,1618663905666,3688,3668,3658,3666,0,0,27,,,,,,,0,0,0,9.00,25.00,1067.00,0.00,0.00,1073.00,6,12.00,24.02,0.92,1.00,0.00,-24.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,4.0,0
55.937801,-4.406358,1.40,1.50,2.70,0.10,1.40,1.40,2.70,0.10,392,2021-04-17 12:51:45.776,2021-04-17 13:51:45.776,17,0,0,13.398,55.937800,-4.406358,0.10,0.00,-2.70,-1.40,2.70,106.60,0,1,0,32,100,-9621,1148,13398,2910.50,0,P-GPS,1,1,0,0,542,0,0,1618663905776,3688,3668,3658,3666,0,0,27,,,,,,,0,0,0,14.00,27.00,1066.00,0.00,0.00,1073.00,6,14.00,27.02,1.03,1.00,0.00,-27.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,4.0,0
55.937801,-4.406358,1.70,1.80,2.80,0.12,1.70,1.70,2.80,0.12,497,2021-04-17 12:51:45.881,2021-04-17 13:51:45.881,17,0,0,13.398,55.937800,-4.406358,0.00,0.00,-2.80,-1.60,3.20,106.70,0,1,0,32,100,-9621,1148,13398,2910.50,0,P-GPS,1,1,0,0,392,0,0,1618663905881,3688,3668,3658,3666,0,0,27,,,,,,,0,0,0,16.00,32.00,1067.00,0.00,0.00,1073.00,6,17.00,28.00,1.16,0.00,0.00,-28.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,4.0,0
55.937801,-4.406358,2.00,2.00,2.80,0.11,2.00,2.00,2.80,0.12,598,2021-04-17 12:51:45.982,2021-04-17 13:51:45.982,17,0,0,13.398,55.937800,-4.406358,0.00,0.00,-2.80,-1.70,3.60,106.70,0,1,0,32,100,-9621,1148,13398,2910.50,0,P-GPS,1,1,0,0,226,0,0,1618663905982,3688,3668,3658,3666,0,0,27,,,,,,,0,0,0,17.00,36.00,1067.00,0.00,0.00,1073.00,6,20.00,28.00,1.14,0.00,0.00,-28.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,4.0,0
55.937801,-4.406358,2.30,2.30,2.70,0.12,2.30,2.30,2.80,0.12,697,2021-04-17 12:51:46.081,2021-04-17 13:51:46.081,17,0,0,13.398,55.937800,-4.406358,0.00,0.00,-2.70,-1.00,3.60,106.70,0,1,0,32,100,-9621,1148,13398,2910.50,0,P-GPS,1,1,0,0,8,0,0,1618663906081,3688,3668,3658,3666,0,0,27,,,,,,,0,0,0,10.00,36.00,1067.00,0.00,0.00,1073.00,6,23.00,27.00,1.23,0.00,0.00,-27.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,4.0,0
55.937801,-4.406358,2.60,2.60,2.50,0.09,2.60,2.60,2.80,0.12,784,2021-04-17 12:51:46.169,2021-04-17 13:51:46.169,16,0,0,13.398,55.937800,-4.406358,0.00,0.00,-2.50,-0.80,3.30,106.70,0,1,0,32,100,-9621,1148,13398,2910.50,0,P-GPS,1,1,0,0,0,0,0,1618663906168,3688,3668,3658,3666,0,0,27,,,,,,,0,0,0,8.00,33.00,1067.00,0.00,0.00,1073.00,6,26.00,25.00,0.92,0.00,0.00,-25.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,4.0,0
55.937801,-4.406358,2.80,2.80,2.30,0.09,2.80,2.80,2.80,0.12,896,2021-04-17 12:51:46.280,2021-04-17 13:51:46.280,16,0,0,13.398,55.937800,-4.406358,0.00,0.00,-2.30,-0.70,2.90,106.60,0,1,0,32,100,-9621,1148,13398,2910.50,0,P-GPS,1,1,0,0,0,0,0,1618663906280,3688,3668,3658,3666,0,0,27,,,,,,,0,0,0,7.00,29.00,1066.00,0.00,0.00,1073.00,6,28.00,23.00,0.93,0.00,0.00,-23.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,4.0,0
