latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
55.954266,-4.401835,83.40,0.00,0.00,51.65,83.40,83.40,0.00,51.65,0,2022-09-19 10:25:53.485,2022-09-19 11:25:53.484,18,0,0,0.000,55.954469,-4.402580,0.00,0.00,0.00,3.20,-2.40,82.60,0,1,0,0,0,0,0,0,2731.50,0,P-GPS,1,0,0,0,0,0,0,1663583153484,0,0,0,0,0,0,27,Litchi_4.24.1-g,,,,null,,0,0,0,-32.00,-24.00,826.00,-900.00,0.00,744.00,6,834.00,0.00,516.51,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954266,-4.401835,83.40,0.00,0.00,51.65,83.40,83.40,0.00,51.65,104,2022-09-19 10:25:53.588,2022-09-19 11:25:53.588,18,0,0,0.000,55.954469,-4.402580,0.00,0.00,0.00,3.10,-2.40,82.60,0,1,0,0,0,0,0,0,2731.50,11,P-GPS,1,0,0,0,0,0,0,1663583153588,0,0,0,0,0,0,27,Litchi_4.24.1-g,,,,null,,0,0,0,-31.00,-24.00,826.00,-899.00,0.00,744.00,6,834.00,0.00,516.52,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954266,-4.401836,83.40,0.00,0.00,51.65,83.40,83.40,0.00,51.65,211,2022-09-19 10:25:53.695,2022-09-19 11:25:53.695,18,0,0,0.000,55.954469,-4.402580,0.00,0.00,0.00,3.10,-2.40,82.60,0,1,0,0,0,0,0,0,2731.50,11,P-GPS,1,0,0,0,0,0,0,1663583153695,0,0,0,0,0,0,27,Litchi_4.24.1-g,,,,null,,0,0,0,-31.00,-24.00,826.00,-900.00,0.00,744.00,6,834.00,0.00,516.47,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954266,-4.401836,83.40,0.00,0.00,51.65,83.40,83.40,0.00,51.65,300,2022-09-19 10:25:53.784,2022-09-19 11:25:53.784,18,0,0,0.000,55.954469,-4.402580,0.00,0.00,0.00,3.00,-2.40,82.60,0,1,0,0,0,0,0,0,2731.50,11,P-GPS,1,0,0,0,0,0,0,1663583153784,0,0,0,0,0,0,27,Litchi_4.24.1-g,CJTMAVIC,163DFAS001K45C,0VECFAK0072T52,0P2AFAL5340E87,,0,0,0,-30.00,-24.00,826.00,-900.00,0.00,744.00,6,834.00,0.00,516.47,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,null,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954266,-4.401836,83.40,0.00,0.00,51.63,83.40,83.40,0.00,51.65,406,2022-09-19 10:25:53.890,2022-09-19 11:25:53.890,18,0,0,0.000,55.954469,-4.402580,0.00,0.00,0.00,2.90,-2.50,82.60,0,1,0,0,0,0,0,0,2731.50,11,P-GPS,1,0,0,0,0,0,0,1663583153890,0,0,0,0,0,0,27,,,,,,,0,0,0,-29.00,-25.00,826.00,-900.00,0.00,744.00,6,834.00,0.00,516.30,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954266,-4.401836,83.40,0.00,0.00,51.63,83.40,83.40,0.00,51.65,499,2022-09-19 10:25:53.984,2022-09-19 11:25:53.983,18,0,0,0.000,55.954469,-4.402580,0.00,0.00,0.00,3.00,-2.50,82.60,0,1,0,0,0,0,0,0,2731.50,11,P-GPS,1,0,0,0,0,0,0,1663583153983,0,0,0,0,0,0,27,,,,,,,0,0,0,-30.00,-25.00,826.00,-899.00,0.00,744.00,6,834.00,0.00,516.29,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954266,-4.401836,83.40,0.00,0.00,51.62,83.40,83.40,0.00,51.65,614,2022-09-19 10:25:54.098,2022-09-19 11:25:54.098,18,0,0,0.000,55.954469,-4.402580,0.00,0.00,0.00,3.10,-2.30,82.60,0,1,0,0,0,0,0,0,2731.50,11,P-GPS,1,0,0,0,0,0,0,1663583154098,0,0,0,0,0,0,27,,,,,,,0,0,0,-31.00,-23.00,826.00,-899.00,0.00,744.00,6,834.00,0.00,516.24,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954266,-4.401836,83.40,0.00,0.00,51.62,83.40,83.40,0.00,51.65,700,2022-09-19 10:25:54.184,2022-09-19 11:25:54.184,18,0,0,0.000,55.954469,-4.402580,0.00,0.00,0.00,3.30,-2.10,82.60,0,1,0,0,0,0,0,0,2731.50,11,P-GPS,1,0,0,0,0,0,0,1663583154184,0,0,0,0,0,0,27,,,,,,,0,0,0,-33.00,-21.00,826.00,-899.00,0.00,744.00,6,834.00,0.00,516.23,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954266,-4.401836,83.40,0.00,0.00,51.63,83.40,83.40,0.00,51.65,801,2022-09-19 10:25:54.285,2022-09-19 11:25:54.285,18,0,0,0.000,55.954469,-4.402580,0.00,0.00,0.00,3.40,-2.30,82.60,0,1,0,0,0,0,0,0,2731.50,11,P-GPS,1,0,0,0,0,0,0,1663583154285,0,0,0,0,0,0,27,,,,,,,0,0,0,-34.00,-23.00,826.00,-900.00,0.00,744.00,6,834.00,0.00,516.26,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
55.954266,-4.401836,83.40,0.00,0.00,51.63,83.40,83.40,0.00,51.65,900,2022-09-19 10:25:54.385,2022-09-19 11:25:54.384,18,0,0,0.000,55.954469,-4.402580,0.00,0.00,0.00,3.30,-2.40,82.60,0,1,0,0,0,0,0,0,2731.50,11,P-GPS,1,0,0,0,0,0,0,1663583154384,0,0,0,0,0,0,27,,,,,,,0,0,0,-33.00,-24.00,826.00,-900.00,0.00,744.00,6,834.00,0.00,516.25,0.00,0.00,0.00,0,,,100,100,0,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
